cd_code;cd_codeext;cd_etiquet;cd_cd_code;cd_r1_code;cd_r2_code;cd_r3_code;cd_r4_code;cd_prop;cd_gest;cd_user;cd_proptyp;cd_statut;cd_etat;cd_dateaig;cd_dateman;cd_datemes;cd_avct;cd_type;cd_dia_int;cd_dia_ext;cd_color;cd_long;cd_nbcable;cd_occup;cd_comment;cd_creadat;cd_majdate;cd_majsrc;cd_abddate;cd_abdsrc
9250618;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;8,53476711340;;;;26/03/2024;;;;
9250620;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;14,94674691700;;;;26/03/2024;;;;
9165187;;;;SFR_COLL;DSP MAJ - IRISE;T093;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;30,80968845670;;;;27/02/2024;;;;
9165188;;;;SFR_COLL;DSP MAJ - IRISE;T093;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;10,85995273590;;;;27/02/2024;;;;
9165189;;;;SFR_COLL;DSP MAJ - IRISE;T093;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;92,95081380250;;;;27/02/2024;;;;
9293496;;;;SFR_COLL;DSP MAJ - IRISE;T092;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;13,47464886370;;;;25/03/2024;;;;
9293497;;;;SFR_COLL;DSP MAJ - IRISE;T092;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;9,63097754125;;;;25/03/2024;;;;
9306308;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;32,77719953930;;;;16/04/2024;;;;
9209015;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;150,27001725100;;;;13/03/2024;;;;
9209016;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;54,89643941750;;;;13/03/2024;;;;
9209017;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;293,45235938400;;;;13/03/2024;;;;
9209018;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;48,89212939500;;;;13/03/2024;;;;
9278145;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;41,69821029280;;;;15/02/2024;;;;
9278146;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;17,39692772880;;;;15/02/2024;;;;
9305988;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;6,85924638426;;;;16/04/2024;;;;
9305989;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;33,54809440630;;;;16/04/2024;;;;
9305990;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;14,72597799540;;;;16/04/2024;;;;
9306295;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;189,28158898200;;;;16/04/2024;;;;
9306296;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;45,36204695480;;;;16/04/2024;;;;
9306297;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;85,56577031970;;;;16/04/2024;;;;
9306298;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;107,56849153900;;;;16/04/2024;;;;
9306299;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;78,13259957650;;;;16/04/2024;;;;
9306300;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;46,66375471210;;;;16/04/2024;;;;
9306301;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;28,72595845560;;;;16/04/2024;;;;
9306302;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;32,96032666110;;;;16/04/2024;;;;
9306303;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;42,07757709440;;;;16/04/2024;;;;
9306304;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;131,08886338400;;;;16/04/2024;;;;
9306305;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;301,43694771300;;;;16/04/2024;;;;
9306306;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;59,42288560080;;;;16/04/2024;;;;
9126142;;;;SFR_COLL;DSP MAJ - IRISE;T094;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;9,14672262179;;;;08/02/2024;;;;
9118135;;;;SFR_COLL;DSP MAJ - IRISE;T092;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;26,49123430120;;;;14/02/2024;;;;
9118138;;;;SFR_COLL;DSP MAJ - IRISE;T092;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;6,89214935706;;;;14/02/2024;;;;
9118139;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;60,39651780270;;;;14/02/2024;;;;
9118140;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;70,67635796310;;;;14/02/2024;;;;
9243587;;;;SFR_COLL;DSP MAJ - IRISE;T093;2022;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;47,74623762350;;;;22/03/2024;;;;
9091579;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;77,68647135120;;;;09/02/2024;;;;
9091582;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;41,08390381900;;;;09/02/2024;;;;
9233670;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;49,11061718170;;;;20/03/2024;;;;
9235575;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;41,76462920130;;;;20/03/2024;;;;
9235576;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;32,61620831700;;;;20/03/2024;;;;
9409657;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;21,09185023830;;;;24/04/2024;;;;
9405177;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;63,27589209960;;;;24/04/2024;;;;
9406463;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;26,46977067830;;;;24/04/2024;;;;
9406466;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;70,44833549840;;;;24/04/2024;;;;
9165190;;;;SFR_COLL;DSP MAJ - IRISE;T093;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;11,13806049390;;;;27/02/2024;;;;
9149497;;;;SFR_COLL;DSP MAJ - IRISE;T092;2019;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;14,83236589080;;;;26/02/2024;;;;
9144703;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;14,83236589080;;;;26/02/2024;;;;
9147261;;;;SFR_COLL;DSP MAJ - IRISE;T092;2019;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;48,59493703090;;;;26/02/2024;;;;
9251584;;;;SFR_COLL;DSP MAJ - IRISE;T093;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;34,92861767950;;;;18/03/2024;;;;
9267584;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;50,49964868080;;;;27/03/2024;;;;
9208055;;;;SFR_COLL;DSP MAJ - IRISE;T092;2019;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;53,86816154630;;;;08/03/2024;;;;
9252216;;;;SFR_COLL;DSP MAJ - IRISE;T093;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;44,72661997380;;;;18/03/2024;;;;
9207107;;;;SFR_COLL;DSP MAJ - IRISE;T092;2019;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;41,67116579170;;;;08/03/2024;;;;
9385985;;;;SFR_COLL;DSP MAJ - IRISE;T095;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;21,71873793940;;;;07/05/2024;;;;
9269822;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;194,54751599000;;;;28/03/2024;;;;
9252217;;;;SFR_COLL;DSP MAJ - IRISE;T093;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;31,29647019440;;;;18/03/2024;;;;
9252219;;;;SFR_COLL;DSP MAJ - IRISE;T093;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;36,74646869180;;;;18/03/2024;;;;
9213505;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;28,29513734410;;;;13/03/2024;;;;
9213506;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;32,39193512680;;;;13/03/2024;;;;
9213507;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;36,42004861970;;;;13/03/2024;;;;
9270211;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;36,59862131750;;;;15/02/2024;;;;
9270214;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;45,77746884870;;;;15/02/2024;;;;
9270215;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;18,25480841420;;;;15/02/2024;;;;
438096;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;165,65464663700;;;;15/04/2010;;;;
438097;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;165,65464663700;;;;15/04/2010;;;;
438098;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;165,65464663700;;;;15/04/2010;;;;
438099;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;165,65464663700;;;;15/04/2010;;;;
3287430;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;TPC;;;;4,52333533040;;;;15/04/2010;;;;
3287735;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;PEHD;;;;4,52333533040;;;;15/04/2010;;;;
438103;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;5,41031133110;;;;15/04/2010;;;;
506473;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;120,43141091800;;;;05/07/2013;;;;
506472;;;;SFR_COLL;DSP MAJ - IRISE;T93;059;OR1;OR21;OR21;LOC;MCO;OK;;;;E;;;;;9,35464663768;;;;05/07/2013;;;;
438101;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;5,41031133110;;;;15/04/2010;;;;
438102;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;5,41031133110;;;;15/04/2010;;;;
3287736;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;PEHD;;;;4,52333533040;;;;15/04/2010;;;;
3287737;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;PEHD;;;;4,52333533040;;;;15/04/2010;;;;
9294790;;;;SFR_COLL;DSP MAJ - IRISE;T092;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;24,55743013590;;;;25/03/2024;;;;
9116546;;;;SFR_COLL;DSP MAJ - IRISE;T092;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;31,99334414840;;;;14/02/2024;;;;
9116856;;;;SFR_COLL;DSP MAJ - IRISE;T092;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;26,94596874020;;;;14/02/2024;;;;
3287738;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;PEHD;;;;4,52333533040;;;;15/04/2010;;;;
438100;;;;SFR_COLL;DSP MAJ - IRISE;T94;028;OR21;OR21;OR21;CST;MCO;OK;;;;E;;;;;5,41031133110;;;;15/04/2010;;;;
9127108;;;;SFR_COLL;DSP MAJ - IRISE;T094;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;13,00801821190;;;;08/02/2024;;;;
9136709;;;;SFR_COLL;DSP MAJ - IRISE;T093;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;40,84727468270;;;;23/02/2024;;;;
9243278;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;15,22700397320;;;;22/03/2024;;;;
9243279;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;65,11313538090;;;;22/03/2024;;;;
9227899;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;47,72864316450;;;;18/03/2024;;;;
9227901;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;51,56258850180;;;;18/03/2024;;;;
9379589;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;96,54471974760;;;;06/05/2024;;;;
9379575;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;113,66111031700;;;;06/05/2024;;;;
9379578;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;42,93220640410;;;;06/05/2024;;;;
9325825;;;;SFR_COLL;DSP MAJ - IRISE;T078;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;14,89668097400;;;;18/04/2024;;;;
9325826;;;;SFR_COLL;DSP MAJ - IRISE;T078;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;37,58926029350;;;;18/04/2024;;;;
9325827;;;;SFR_COLL;DSP MAJ - IRISE;T078;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;27,03321952930;;;;18/04/2024;;;;
9325828;;;;SFR_COLL;DSP MAJ - IRISE;T078;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;16,21509822110;;;;18/04/2024;;;;
9166135;;;;SFR_COLL;DSP MAJ - IRISE;T093;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;145,21445363800;;;;29/02/2024;;;;
9166136;;;;SFR_COLL;DSP MAJ - IRISE;T093;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;148,13110544100;;;;29/02/2024;;;;
8802298;;;;SFR_COLL;DSP MAJ - IRISE;T155;S001;OR21;OR21;OR21;CST;MCO;OK;;;;E;PVC;;;;15,09010414270;;;;20/02/2024;;;;
8787907;;;;SFR_COLL;DSP MAJ - IRISE;T153;S001;OR21;OR21;OR21;CST;MCO;OK;;;;E;PVC;;;;13,04169251440;;;;20/02/2024;;;;
8787906;;;;SFR_COLL;DSP MAJ - IRISE;T153;S001;OR21;OR21;OR21;CST;MCO;OK;;;;E;PVC;;;;13,04169251440;;;;20/02/2024;;;;
8802303;;;;SFR_COLL;DSP MAJ - IRISE;T114;S001;OR21;OR21;OR21;CST;MCO;OK;;;;E;PVC;;;;6,18287377194;;;;20/02/2024;;;;
8802302;;;;SFR_COLL;DSP MAJ - IRISE;T114;S001;OR21;OR21;OR21;CST;MCO;OK;;;;E;PVC;;;;6,18287377194;;;;20/02/2024;;;;
8802305;;;;SFR_COLL;DSP MAJ - IRISE;T114;S001;OR21;OR21;OR21;CST;MCO;OK;;;;E;PVC;;;;2,09072644879;;;;20/02/2024;;;;
9250945;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;109,61111273700;;;;26/03/2024;;;;
9250946;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;11,82057307070;;;;26/03/2024;;;;
9250947;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;28,50078001240;;;;26/03/2024;;;;
9250948;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;38,13840042460;;;;26/03/2024;;;;
9250949;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;11,11542209720;;;;26/03/2024;;;;
9076540;;;;SFR_COLL;DSP MAJ - IRISE;T093;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;18,01034079080;;;;01/02/2024;;;;
9076541;;;;SFR_COLL;DSP MAJ - IRISE;T093;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;21,95756163510;;;;01/02/2024;;;;
9076542;;;;SFR_COLL;DSP MAJ - IRISE;T093;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;39,33720515240;;;;01/02/2024;;;;
9083897;;;;SFR_COLL;DSP MAJ - IRISE;T093;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;6,31501720421;;;;08/02/2024;;;;
9118776;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;308,03829556700;;;;16/02/2024;;;;
9471736;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;189,52720442000;;;;16/02/2024;;;;
9081024;;;;SFR_COLL;DSP MAJ - IRISE;T093;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;78,13110546520;;;;08/02/2024;;;;
9225987;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;18,23313381250;;;;15/03/2024;;;;
9225989;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;42,47807223030;;;;15/03/2024;;;;
9225990;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;75,08140869220;;;;15/03/2024;;;;
9225991;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;22,46725115010;;;;15/03/2024;;;;
9250943;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;57,11340813540;;;;26/03/2024;;;;
9250944;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;28,77463091060;;;;26/03/2024;;;;
9281026;;;;SFR_COLL;DSP MAJ - IRISE;T092;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;21,75347065640;;;;07/04/2024;;;;
9281027;;;;SFR_COLL;DSP MAJ - IRISE;T092;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;9,35411603948;;;;07/04/2024;;;;
9281028;;;;SFR_COLL;DSP MAJ - IRISE;T092;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;280,68030607700;;;;07/04/2024;;;;
9281029;;;;SFR_COLL;DSP MAJ - IRISE;T092;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;27,03960041200;;;;07/04/2024;;;;
9386629;;;;SFR_COLL;DSP MAJ - IRISE;T095;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;93,76774088730;;;;07/05/2024;;;;
9386630;;;;SFR_COLL;DSP MAJ - IRISE;T095;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;55,83357710370;;;;07/05/2024;;;;
9194635;;;;SFR_COLL;DSP MAJ - IRISE;T093;2019;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;19,22880800150;;;;05/03/2024;;;;
9194636;;;;SFR_COLL;DSP MAJ - IRISE;T093;2019;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;146,11529317700;;;;05/03/2024;;;;
9194637;;;;SFR_COLL;DSP MAJ - IRISE;T093;2019;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;40,33591171400;;;;05/03/2024;;;;
9194638;;;;SFR_COLL;DSP MAJ - IRISE;T093;2019;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;26,29002258350;;;;05/03/2024;;;;
9227586;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;1,79110862875;;;;18/03/2024;;;;
9253181;;;;SFR_COLL;DSP MAJ - IRISE;T093;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;23,33194271380;;;;18/03/2024;;;;
9252865;;;;SFR_COLL;DSP MAJ - IRISE;T093;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;33,46168661980;;;;18/03/2024;;;;
9252866;;;;SFR_COLL;DSP MAJ - IRISE;T093;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;8,91308604244;;;;18/03/2024;;;;
9252867;;;;SFR_COLL;DSP MAJ - IRISE;T093;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;28,32992775490;;;;18/03/2024;;;;
9252868;;;;SFR_COLL;DSP MAJ - IRISE;T093;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;32,22868584910;;;;18/03/2024;;;;
9080695;;;;SFR_COLL;DSP MAJ - IRISE;T093;2021;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;51,33913470010;;;;08/02/2024;;;;
9286141;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;16,99855481180;;;;07/04/2024;;;;
9172229;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;63,39886169900;;;;04/03/2024;;;;
9173177;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;24,24470528150;;;;04/03/2024;;;;
9136696;;;;SFR_COLL;DSP MAJ - IRISE;T093;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;58,29720837720;;;;23/02/2024;;;;
9136697;;;;SFR_COLL;DSP MAJ - IRISE;T093;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;180,01020037100;;;;23/02/2024;;;;
9136698;;;;SFR_COLL;DSP MAJ - IRISE;T093;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;52,74882898760;;;;23/02/2024;;;;
9136699;;;;SFR_COLL;DSP MAJ - IRISE;T093;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;98,07355659300;;;;23/02/2024;;;;
9136700;;;;SFR_COLL;DSP MAJ - IRISE;T093;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;270,28415055700;;;;23/02/2024;;;;
9209024;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;30,16639006130;;;;13/03/2024;;;;
9209026;;;;SFR_COLL;DSP MAJ - IRISE;T094;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;75,18998044960;;;;13/03/2024;;;;
9227930;;;;SFR_COLL;DSP MAJ - IRISE;T092;2020;OR19;OR21;OR21;LOC;MCO;OK;;;;E;INDETERMINE;;;;32,58975116770;;;;18/03/2024;;;;
