bp_code;bp_etiquet;bp_codeext;bp_pt_code;bp_sf_code;bp_prop;bp_gest;bp_user;bp_proptyp;bp_statut;bp_etat;bp_occp;bp_datemes;bp_avct;bp_typephy;bp_typelog;bp_rf_code;bp_entrees;bp_ref_kit;bp_ca_nb;bp_nb_pas;bp_linecod;bp_oc_code;bp_racco;bp_comment;bp_creadat;bp_majdate;bp_majsrc;bp_abddate;bp_abdsrc
12671539;IRS - FT 636 - 163 RUE DES RABATS (ANTONY) - BPE 1;TERRITOIRE;7777000;;OR21;OR1;OR21;CST;MCO;OK;1.1;13/02/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.30570478848.739468284;13/02/2020;;;;
12671858;IRS - FT 998 - 110 RUE DIDEROT (VINCENNES) - BPE 1;TERRITOIRE;7902719;;OR21;OR1;OR21;CST;MCO;OK;1.1;13/02/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.44606956E48.85034939N;13/02/2020;;;;
12673473;IRS - FT 886 - 101 AV LE FOLL (VILLENEUVE LE ROI) - BPE 1;TERRITOIRE;7912700;;OR21;OR1;OR21;CST;MCO;OK;1.1;14/02/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.43056797E48.72856474N;14/02/2020;;;;
12673474;IRS - FT 848 - 6 RUE DES CARRIERES MORILLON (VILLENEUVE LE ROI) - BPE 1;TERRITOIRE;7912660;;OR21;OR1;OR21;CST;MCO;OK;1.1;14/02/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.43495501648.730093195;14/02/2020;;;;
12673475;IRS - FT 1053 - 46 AVENUE DU FRONT DE SEINE (VILLENEUVE LE ROI) - BPE 1;TERRITOIRE;7912627;;OR21;OR1;OR21;CST;MCO;OK;1.1;14/02/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.44374630E48.73241802N;14/02/2020;;;;
12673476;IRS - FT 760 - 9007B AVENUE DE A CARELLE (VILLENEUVE LE ROI) - BPE1;TERRITOIRE;7912729;;OR21;OR1;OR21;CST;MCO;OK;1.1;14/02/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.4295300748.736003741;14/02/2020;;;;
12673477;IRS - FT 373 - 33 AV POINCARE (VILLENEUVE LE ROI) - BPE1;TERRITOIRE;7912650;;OR21;OR1;OR21;CST;MCO;OK;1.1;14/02/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.41844446E48.73479444N;14/02/2020;;;;
12675057;IRS - FT 671 BOULVARD CARNOT - BOURG LA REINE - BPE 1;TERRITOIRE;7783126;;OR21;OR1;OR21;CST;MCO;OK;1.1;14/02/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.31996232948.778097165;14/02/2020;;;;
12692673;IRS - FT 156 - AVENUE DE LA REPUBLIQUE (BONEUIL SUR MARNE) - BPE 1;TERRITOIRE;7731518;;OR21;OR1;OR21;CST;MCO;OK;1.1;17/02/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.48030610E48.76643046N;17/02/2020;;;;
12692674;IRS - FT 175 - 6-10 MAIL DE LA RESISTANCE (BONEUIL SUR MARNE) - BPE 1;TERRITOIRE;7731522;;OR21;OR1;OR21;CST;MCO;OK;1.1;17/02/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.48581455648.765406872;17/02/2020;;;;
12765320;FT 631 - 1 AVENUE DU  PRESIDENT FRANKLIN ROOSVELT - IRISE - BPE 1;TERRITOIRE;7926402;;OR21;OR1;OR21;CST;MCO;OK;1.1;28/02/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35687319E48.77188356N;28/02/2020;;;;
12783873;IRS - FT 1699 - 143 BOULEVARD MAXIME GORKI VILLEJUIF -BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;03/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.36921171E48.79007570N;03/03/2020;;;;
12836018;IRS - 55 RUE JULES GUESDE (BONDY) - BPE 2;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.47833548E48.90342963N;10/03/2020;;;;
12836660;PRC: BPE NC 40333 : FT1890- RUE CHARLES FOURIER /RUE PASTEUR (VITRY SUR SEINE);TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.40553851E48.80264565N;10/03/2020;;;;
12881138;IRS - FT 820 - 3 RUE DE MESLY (MAISONS-ALFORT) - BPE 1;TERRITOIRE;7679351;;OR21;OR1;OR21;CST;MCO;OK;1.1;18/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.44038273E48.79773920N;18/03/2020;;;;
12907063;IRISE - FT73 - 45 AV VICTOR HUGO (AUBERVILLIERS) - BPE1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;23/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.37082317E48.90199624N;23/03/2020;;;;
12908049;IRS - FT 396 - RUE DCARPEAUX (VITRY-SUR-SEINE) - BPE 1;TERRITOIRE;7861486;;OR21;OR1;OR21;CST;MCO;OK;1.1;23/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.37928713348.789794641;23/03/2020;;;;
12908050;IRS - FT 843 -BOULEVARD DE STALINGRAD (VITRY-SUR-SEINE) - BPE 1;TERRITOIRE;7861444;;OR21;OR1;OR21;CST;MCO;OK;1.1;23/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.38306957E48.79705807N;23/03/2020;;;;
12908051;IRS - FT 603 - RUE GAGNEE (IVRY-SUR-SEINE) - BPE 1;TERRITOIRE;7861484;;OR21;OR1;OR21;CST;MCO;OK;1.1;23/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.38244379348.803282855;23/03/2020;;;;
12908052;IRS - FT 581 - RUE AUBER (VITRY-SUR-SEINE) - BPE 1;TERRITOIRE;7861458;;OR21;OR1;OR21;CST;MCO;OK;1.1;23/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.37469894E48.80235913N;23/03/2020;;;;
12908978;IRS - FT 1204 - 88 AVENUE DE LA BRUYERE (VITRY SUR SEINE) - BPE 1;TERRITOIRE;7811867;;OR21;OR1;OR21;CST;MCO;OK;1.1;23/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.40113458E48.78812630N;23/03/2020;;;;
12908980;IRS - FT 1262 - 7 AVENUE DE L ABBE ROGER DERRY (VITRY SUR SEINE) - BPE 1;TERRITOIRE;7811846;;OR21;OR1;OR21;CST;MCO;OK;1.1;23/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.39246045948.790500341;23/03/2020;;;;
12925937;IRS - FT 1983 - 127 RUE DE ROSNY (MONTREUIL) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;25/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.45376243E48.86481852N;25/03/2020;;;;
12926610;IRS - FT 2329 - 40 RUE BEL AIR (MONTREUIL) - BPE 1;TERRITOIRE;7615028;;OR21;OR1;OR21;CST;MCO;OK;1.1;25/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.45959011E48.86090975N;25/03/2020;;;;
12926611;IRS - FT 1615 - 23 RUE PEPIN (MONTREUIL) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;25/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.44727290E48.86317330N;25/03/2020;;;;
12930748;IRISE - FT 895 - RUE LEDRU ROLLIN (IVRY SUR SEINE) - BPE 1;TERRITOIRE;7819825;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.38671785E48.81706007N;26/03/2020;;;;
12930749;IRISE - IRISE - FT 488 - 17 AVENUE PIERRE SEMARD (IVRY SUR SEINE) - BPE 1;TERRITOIRE;7819848;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.38041715748.81928644;26/03/2020;;;;
12932689;FT 688 - 29 RUE BEL AIR (CHOISY-LE-ROI) - BPE 1;TERRITOIRE;7850273;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.4207176848.763224292;26/03/2020;;;;
12932690;IRS - FT 1037 - 36 AVENUE JEAN BOUIN (CHOISY-LE-ROI) - BPE 1;TERRITOIRE;7850293;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.42445898E48.76784817N;26/03/2020;;;;
12932691;IRS - FT 1083 - AVENUE DE LA FOLIE (CHOISY-LE-ROI) - BPE 1;TERRITOIRE;7850259;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.42130990E48.77192535N;26/03/2020;;;;
12932692;IRS - FT 850 - 88 AVENUE D ALFORTVILLE (CHOISY-LE-ROI) - BPE 1;TERRITOIRE;7850301;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.41482984648.773258818;26/03/2020;;;;
12932693;IRS - FT 858 - AVENUE DES MESANGES (CHOISY-LE-ROI) - BPE 1;TERRITOIRE;7850225;;OR21;OR1;OR21;CST;MCO;OK;1.1;26/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.41607944E48.77554909N;26/03/2020;;;;
12940034;IRS - FT 162 - RUE JULIAN GRIMAU (VITRY-SUR-SEINE) - BPE 1;TERRITOIRE;7811881;;OR21;OR1;OR21;CST;MCO;OK;1.1;27/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.37692306E48.77741020N;27/03/2020;;;;
12949682;IRS - 24 QUAI DES CARRIERES (CHARENTON LE PONT) - BPE 1;TERRITOIRE;7915835;;OR21;OR1;OR21;CST;MCO;OK;1.1;30/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.41205298148.818373097;30/03/2020;;;;
12949683;IRS - FT 155 - 105 RUE DE PARIS (CHARENTON LE PONT) - BPE 1;TERRITOIRE;7915852;;OR21;OR1;OR21;CST;MCO;OK;1.1;30/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.41103373E48.82305424N;30/03/2020;;;;
12949684;IRS - FT 297 - 3 RUE DU GENERAL CHANZY (CHARENTON LE PONT) - BPE 1;TERRITOIRE;7915878;;OR21;OR1;OR21;CST;MCO;OK;1.1;30/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.40345880E48.82683264N;30/03/2020;;;;
12949685;IRS - FT 111 -  2 AVENUE WINSTON CHURCHILL (CHARENTON LE PONT) - BPE 1;TERRITOIRE;7915876;;OR21;OR1;OR21;CST;MCO;OK;1.1;30/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.40551528E48.82463491N;30/03/2020;;;;
12949686;IRS - FT 170 - 24 RUE DE L ARCHEVECHE ( CHARENTON LE PONT) - BPE 1;TERRITOIRE;7915881;;OR21;OR1;OR21;CST;MCO;OK;1.1;30/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.40446663E48.82341290N;30/03/2020;;;;
12949687;IRS - FT 31 - 1 RUE ROBERT GRENET (CHARENTON LE PONT) - BPE 1;TERRITOIRE;7915887;;OR21;OR1;OR21;CST;MCO;OK;1.1;30/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.39739215E48.82400606N;30/03/2020;;;;
12964017;IRS - FT 2297 -  PLACE DES TILLEULS  (ST MAUR DES FOSSES) - BPE 1;TERRITOIRE;7859255;;OR21;OR1;OR21;CST;MCO;OK;1.1;31/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.50086339E48.80468876N;31/03/2020;;;;
12964018;IRS - FT 2761 -  AVENUE DIDIER  (ST MAUR DES FOSSES) - BPE 1;TERRITOIRE;7859412;;OR21;OR1;OR21;CST;MCO;OK;1.1;31/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.51454750E48.80067893N;31/03/2020;;;;
12964019;IRS - FT 2674 -  SQUARE HAMELN  (ST MAUR DES FOSSES) - BPE 1;TERRITOIRE;7859188;;OR21;OR1;OR21;CST;MCO;OK;1.1;31/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.51089652148.794765283;31/03/2020;;;;
12964020;IRS - FT 2725 -  AVENUE DU MESNIL  (ST MAUR DES FOSSES) - BPE 1;TERRITOIRE;7859185;;OR21;OR1;OR21;CST;MCO;OK;1.1;31/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.51409413E48.79452837N;31/03/2020;;;;
12964021;IRS - FT 1999 -  AVENUE DE LA BANQUE  (ST MAUR DES FOSSES) - BPE 1;TERRITOIRE;7859349;;OR21;OR1;OR21;CST;MCO;OK;1.1;31/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.49754330148.790951275;31/03/2020;;;;
12964022;IRS - FT 1273 -  33-29 AVENUE DES PERDRIX  (ST MAUR DES FOSSES) - BPE 1;TERRITOIRE;7859343;;OR21;OR1;OR21;CST;MCO;OK;1.1;31/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.49536541148.787517646;31/03/2020;;;;
12964024;IRS - FT 1222 -  50-52 AVENUE RASPAIL  (ST MAUR DES FOSSES) - BPE 1;TERRITOIRE;7859268;;OR21;OR1;OR21;CST;MCO;OK;1.1;31/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.48801249E48.78618694N;31/03/2020;;;;
12964026;IRS - FT 526 - 127 AVENUE JEAN JAURES  (ST MAUR DES FOSSES) - BPE 1;TERRITOIRE;7859200;;OR21;OR1;OR21;CST;MCO;OK;1.1;31/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.48348500148.78655181;31/03/2020;;;;
12964028;IRS - FT 221 - 6 BOULEVARD DE CRETEIL  (ST MAUR DES FOSSES) - BPE 1;TERRITOIRE;7859233;;OR21;OR1;OR21;CST;MCO;OK;1.1;31/03/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.47283395148.799093354;31/03/2020;;;;
13017778;IRS - FT 344 - AVENUE ROGER SALENGRO (CHATENAY-MALABRY) - BPE 1;TERRITOIRE;7830109;;OR21;OR1;OR21;CST;MCO;OK;1.1;09/04/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.27444843E48.77125007N;09/04/2020;;;;
13020982;IRS - FT 12 - 22 AVENUE DU BOIS (CHATENAY MALABRY) - BPE 1;TERRITOIRE;7855709;;OR21;OR1;OR21;CST;MCO;OK;1.1;09/04/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.25375199348.771902154;09/04/2020;;;;
13020983;IRS - FT 68 - 24 AVENUE DE LA LIBERATION (PLESSIS-ROBINSON) - BPE1;TERRITOIRE;7855665;;OR21;OR1;OR21;CST;MCO;OK;1.1;09/04/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.25507912348.777573122;09/04/2020;;;;
13020984;IRS - FT 481 - PLACE CHARLES PASQUA x RUE VICTOR VERNADAT  (PLESSIS-ROBINSON) - BPE 1;TERRITOIRE;7855666;;OR21;OR1;OR21;CST;MCO;OK;1.1;09/04/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.26102901E48.77891714N;09/04/2020;;;;
13023235;IRISE - FT 123 - FORT DE ROMAINVILLE (LES LILAS) - BPE1;TERRITOIRE;7948814;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/04/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.42235279E48.88422469N;10/04/2020;;;;
13026418;IRS - FT  301 - 10 PLACE CYRANO DE BERGERACI (CHATENAY-MALABRY) - BPE 1;TERRITOIRE;7856659;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/04/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.25032788E48.76827063N;10/04/2020;;;;
13026419;IRS - FT 897 - 14 AVENUE LEONARD DE VINCI(CHATENAY-MALABRY) - BPE 1;TERRITOIRE;7856654;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/04/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.25242564548.764467004;10/04/2020;;;;
13027697;IRIS 1022 - ESPLANADE AUGUSTE PERET (THIAIS) - BPE 1;TERRITOIRE;7819857;;OR21;OR1;OR21;CST;MCO;OK;1.1;10/04/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.36867423E48.76399192N;10/04/2020;;;;
13050098;IRS - FT 478 - 30 RUE ALEXIS DRAPPIER  (CHAVILLE) - BPE 1;TERRITOIRE;7876820;;OR21;OR1;OR21;CST;MCO;OK;1.1;16/04/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.19751633848.799056114;16/04/2020;;;;
13050099;IRS - FT 433 - 11B RUE DE LEON GAMBETTA (CHAVILLE) - BPE 1;TERRITOIRE;7876834;;OR21;OR1;OR21;CST;MCO;OK;1.1;16/04/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.18733849848.799628957;16/04/2020;;;;
13054257;IRS - FT 29 - RUE DE L ANCIENNE ECOLE (FRESNES) - BPE 1;TERRITOIRE;7963517;;OR21;OR1;OR21;CST;MCO;OK;1.1;16/04/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.32285822E48.76500043N;16/04/2020;;;;
13054258;IRS - FT 235 - 31 BOULEVARD PASTEUR (FRESNES) - BPE 1;TERRITOIRE;7963518;;OR21;OR1;OR21;CST;MCO;OK;1.1;16/04/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.31754971E48.75855230N;16/04/2020;;;;
13059697;IRS - FT 494 - 5 ROUTE DE LA REINE(BOULOGNE - BILLANCOURT) - BPE1;TERRITOIRE;7877125;;OR21;OR1;OR21;CST;MCO;OK;1.1;17/04/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.25131489248.838550682;17/04/2020;;;;
13086935;IRISE - FT 98 - 67 RUE CHARLES FREROT ( GENTILLY) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;22/04/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34835118E48.81471145N;22/04/2020;;;;
13086936;IRISE - FT 72 - 26 AVENUE JEAN JAURES (GENTILLY) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;22/04/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.35086627E48.81328833N;22/04/2020;;;;
13106106;IRS - BPI - ANNEXE CITES JARDINS CHAMPIGNY SUR MARNE  - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;24/04/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.50972074E48.82384105N;24/04/2020;;;;
13134897;IRS - FT 899 - 10 RUE JEAN JAURES (FONTENAY AUX ROSES) - BPE1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;29/04/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.28671422E48.79109434N;29/04/2020;;;;
13134898;IRS - FT 543 - 109 RUE DE LA REDOUTE (FONTENAY AUX ROSES) - BPE 1;TERRITOIRE;7699515;;OR21;OR1;OR21;CST;MCO;OK;1.1;29/04/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.27542284E48.79432756N;29/04/2020;;;;
13174897;IRS - FT 292 - AVENUE CHARLES LINDBERGH (RUNGIS) - BPE 1;TERRITOIRE;7873588;;OR21;OR1;OR21;CST;MCO;OK;1.1;06/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.35168527748.752684932;06/05/2020;;;;
13174898;IRS - FT 62 - RUE DES DRUIDES (RUNGIS) - BPE 1;TERRITOIRE;7873272;;OR21;OR1;OR21;CST;MCO;OK;1.1;06/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34465824E48.75201676N;06/05/2020;;;;
13174899;IRS - FT 160 - 11 ALLEE DE L'ARLEQUIN (NANTERRE) - BPE 1;TERRITOIRE;7848012;;OR21;OR1;OR21;CST;MCO;OK;1.1;06/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.22798269548.890178828;06/05/2020;;;;
13181633;IRS - FT 806 - 170 AVENUE PIERRE BROSSOLETTE (LE PERREUX SUR MARNE) - BPE 1;TERRITOIRE;8007032;;OR21;OR1;OR21;CST;MCO;OK;1.1;07/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.50890481148.834555998;07/05/2020;;;;
13181634;IRS - FT 250 - 115-105 AVENUE PIERRE BROSSOLETTE (LE PERREUX SUR MARNE) - BPE 1;TERRITOIRE;8004798;;OR21;OR1;OR21;CST;MCO;OK;1.1;07/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.50465199E48.83493629N;07/05/2020;;;;
13183569;IRS - FT 2331 - 87 RUE LENAIN DE TILLEMONT (MONTREUIL) - BPE 1;TERRITOIRE;7615032;;OR21;OR1;OR21;CST;MCO;OK;1.1;07/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.46129380E48.85920132N;07/05/2020;;;;
13183570;IRS - FT 3219 - 27 RUE ANATOLE FRANCE (MONTREUIL) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;07/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.46175738E48.86179813N;07/05/2020;;;;
13223940;IRS - FT 710 - 30 RUE DES CHERCHEVETS ( SURESNES) - BPE 1;TERRITOIRE;7887668;;OR21;OR1;OR21;CST;MCO;OK;1.1;14/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.22343453548.878139279;14/05/2020;;;;
13223944;IRS - FT 1415 - 33 RUE VOLTAIRE (SURESNES) - BPE 1;TERRITOIRE;7887360;;OR21;OR1;OR21;CST;MCO;OK;1.1;14/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.22675359E48.87897839N;14/05/2020;;;;
13223945;IRS - FT 727 - 61 RUE MARTIAL BOUDET (CHAVILLE) - BPE 1;TERRITOIRE;7876790;;OR21;OR1;OR21;CST;MCO;OK;1.1;14/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.18864290848.812039551;14/05/2020;;;;
13228657;IRS - FT 23 - 39 RUE DU PROFESSEUR (KREMLIN BICETRE) - BPE 1;TERRITOIRE;7963550;;OR21;OR1;OR21;CST;MCO;OK;1.1;14/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.34895417E48.80345642N;14/05/2020;;;;
13234116;IRS - FT 2763 - 23 RUE DU REFUGE (VERSAILLE) - BPE 1;TERRITOIRE;7899825;;OR21;OR1;OR21;CST;MCO;OK;1.1;15/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.14401317548.803927442;15/05/2020;;;;
13234117;IRS - FT 2977 - 30-32 RUE DU PARC DE CLAGNY (VERSAILLE) - BPE 1;TERRITOIRE;7899843;;OR21;OR1;OR21;CST;MCO;OK;1.1;15/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.14131252648.815990025;15/05/2020;;;;
13238577;FT 339 - 23 RUE PIRRE LAROUSSE (NANTERRE) - BPE 1;TERRITOIRE;7883246;;OR21;OR1;OR21;CST;MCO;OK;1.1;15/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.20220396648.881766669;15/05/2020;;;;
13240195;IRS - FT 1911 - FACE 12 RUE PAUL DOUMER (MONTREUIL) - BPE 1;TERRITOIRE;;;OR21;OR1;OR21;CST;MCO;OK;1.1;15/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.45649616E48.86038059N;15/05/2020;;;;
13272833;IRS - FT 821 - 7 RENE CHAR (BONDY) - BPE 1;TERRITOIRE;7991414;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.48791426E48.89033064N;19/05/2020;;;;
13272834;IRS - FT 683 - 73B RUE BERNARD GANTE (VILLEMOMBLE) - BPE 1;TERRITOIRE;7991381;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.50368385E48.89009954N;19/05/2020;;;;
13272835;IRS - FT 991 - 20 RUE BERNARD GANTE (VILLEMOMBLE) - BPE 1;TERRITOIRE;7991371;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.50952930448.889306432;19/05/2020;;;;
13272836;IRS - FT 171 - 26 AV DETOUCHE (VILLEMONBLE) - BPE 1;TERRITOIRE;7991448;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.51326520548.885273785;19/05/2020;;;;
13272837;IRS - FT 196 - 14 AV LONGPERIER (VILLEMNOBLE) - BPE 1;TERRITOIRE;7991364;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 002.52029391E48.88275165N;19/05/2020;;;;
13272838;IRS - FT 242 - 35 AV MARCEL  (VILLEMOMBLE) - BPE 1;TERRITOIRE;7991362;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.52409124248.877255515;19/05/2020;;;;
13272839;IRS - FT 463 - 84Q GRANDE RUE (VILLEMOMBLE) - BPE 1;TERRITOIRE;7991451;;OR21;OR1;OR21;CST;MCO;OK;1.1;19/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.51306806848.88284013;19/05/2020;;;;
13278897;IRS - FT 408 - 105 RUE ROUGET DE LISLE (BEZONS) - BPE 1;TERRITOIRE;7973773;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.20939613848.934244284;20/05/2020;;;;
13278898;IRS - FT 508 - 36 RUE DE LA BERTHIE (BEZONS) - BPE 1;TERRITOIRE;7973748;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.20309467348.934862079;20/05/2020;;;;
13278899;IRS - FT 367 - 14 RUE DU JEU DE PAUME (NOGENT-SUR-MARNE) - BPE 1;TERRITOIRE;7871366;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.48440123948.836364979;20/05/2020;;;;
13278900;IRS - FT 610 - RUE THIERS (NOGENT-SUR-MARNE) - BPE 1;TERRITOIRE;7871360;;OR21;OR1;OR21;CST;MCO;OK;1.1;20/05/2020;E;AUTR;BPE;RF2;;;;;;;;GPS COORD : 2.4853954248.839729792;20/05/2020;;;;
