cb_code;cb_codeext;cb_etiquet;cb_nd1;cb_nd2;cb_r1_code;cb_r2_code;cb_r3_code;cb_r4_code;cb_prop;cb_gest;cb_user;cb_proptyp;cb_statut;cb_etat;cb_dateins;cb_datemes;cb_avct;cb_tech;cb_typephy;cb_typelog;cb_rf_code;cb_capafo;cb_fo_disp;cb_fo_util;cb_modulo;cb_diam;cb_color;cb_lgreel;cb_localis;cb_comment;cb_creadat;cb_majdate;cb_majsrc;cb_abddate;cb_abdsrc
4641015;HORS TERRITOIRE;IRS - 72FO - RFF - LDO 0202/LDO 0203 - IRS A CONFIRMER-1;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;29/03/2012;29/03/2012;C;OPT;C;TR;RF23;72;51;21;6;;145;3205,9810;;;29/03/2012;;;;
4634042;TERRITOIRE;IRS - 72F0 - RUE JEAN MERMOZ / RUE BERNE (ST DENIS);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;14/04/2010;14/04/2010;C;OPT;C;TR;RF16;72;64;8;6;;4;320,8613;;;14/04/2010;;;;
4604109;HORS TERRITOIRE;IRS - 48FO - N-1 URA SUCY EN BRIE/RUE GAL LECLERC-MOULIN BATEAU;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;01/10/2004;01/10/2004;C;OPT;C;TR;RF19;48;12;36;4;;4;927,5946;;;01/10/2004;;;;
6775267;TERRITOIRE;IRS - 72FO - AVE DU 8 MAI / 98 AVE ANATOLE FRANCE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;08/08/2002;08/08/2002;C;OPT;C;TR;RF16;72;33;39;6;;4;1263,4848;;;08/08/2002;;;;
37834994;TERRITOIRE;IRS - 12FO - N-1/DISPENSAIRE CLAMART;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/05/2006;16/05/2006;C;OPT;C;DI;RF14;12;8;4;2;;4;17,8045;;;16/05/2006;;;;
8737543;TERRITOIRE;IRS - 144FO -GIRATOIRE MEDICIS - FRESNES BPE 2/D126 AV CERISAIE-RUE DES TILLEULS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;29/10/2014;29/10/2014;C;OPT;C;LH;RF22;144;140;4;12;;4;490,9158;;;29/10/2014;;;;
18457665;TERRITOIRE;IRS - 36 FO - IRS - FT 408 - 105 RUE ROUGET DE LISLE  /  IRS - FT 508 - 36 RUE DE LA BERTHIE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;20/05/2020;20/05/2020;C;OPT;C;TR;RF50;36;36;0;3;;4;654,1140;;;20/05/2020;;;;
4633160;TERRITOIRE;IRS - 48FO - RUE DES FRERES LUMIERES DUGNY / PRC SEQUANTIC;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;23/12/2009;23/12/2009;C;OPT;C;TR;RF59;48;46;2;4;;5;15,6892;;;23/12/2009;;;;
4630288;HORS TERRITOIRE;IRS - 48FO - GUYNEMER_SEVERINE/BI DIRECT ENERGIE ARMAND PARIS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;21/01/2009;21/01/2009;C;OPT;C;TR;RF19;48;46;2;4;;4;548,6594;;;21/01/2009;;;;
28329404;TERRITOIRE;IRS - RD POINT DES 6 ROUTES / POP GS JOSEPHINE BAKER LA COURNEUV;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/12/2021;16/12/2021;C;OPT;C;DI;RF37;12;10;2;2;;5;860,3073;;;16/12/2021;;;;
8357058;HORS TERRITOIRE;IRS - 72FO - LD - IRS - FT 7 RUE JULIEN ADASON / IRS - FT 8 RUE JULIEN ADASON;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;02/07/2014;02/07/2014;C;OPT;C;TR;RF28;72;68;4;6;;4;432,1220;;;02/07/2014;;;;
13232560;TERRITOIRE;IRS - 12 FO - BI 1 PLACE DE LA MAIRIE / RUE EUGENE VARLIN - BPE DE MAINTENANCE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;27/08/2018;27/08/2018;C;OPT;C;DI;RF37;12;2;10;2;;5;431,4818;;;27/08/2018;;;;
42771617;TERRITOIRE;IRS - RUE DU GAL DE GAULLE/LE BOURGET MAIRIE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;01/01/2003;01/01/2003;C;OPT;C;TR;RF16;72;9;63;6;;4;706,1825;;;01/01/2003;;;;
17293474;TERRITOIRE;IRS - 36 FO - RUE DES BUTTES / FT 714 - 214 AVENUE ARISTIDE BRIAND BAGNEUX;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;05/02/2020;05/02/2020;C;OPT;C;TR;RF50;36;36;0;3;;4;545,1110;;;05/02/2020;;;;
10874661;TERRITOIRE;24FO - IRS - POP LA CRECHE SUR ME TOIT /IRS - BI POP LA CRECHE SUR LE TOIT - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;07/02/2017;07/02/2017;C;OPT;C;DI;RF48;24;18;6;4;;4;7,6155;;;07/02/2017;;;;
4606544;TERRITOIRE;36FO TIS - LT CAA ROBINSON TISCALI SCEAUX/112 BIS RUE HOUDAN;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;08/12/2004;08/12/2004;C;OPT;C;TR;RF42;36;20;16;6;;4;27,5284;;;08/12/2004;;;;
16887397;TERRITOIRE;IRS - 12 FO - FT1581- 90 AV DE STALINGRAD / PRC - 140 AVENUE DE STALINGRAD;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;24/12/2019;24/12/2019;C;OPT;C;DI;RF27;12;10;2;2;;5;327,7064;;;24/12/2019;;;;
8074694;TERRITOIRE;IRS - 144FO - CAMILLE DESMOULINS/- IRS - QUAI DE STALINGRAD -BPE 1;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;28/10/2008;28/10/2008;C;OPT;C;LH;RF40;144;59;85;12;;4;512,7119;;;28/10/2008;;;;
4607749;TERRITOIRE;IRS-RUE GUEROUX/CENTRE DE SANTE PIERREFITTE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;21/03/2005;21/03/2005;C;OPT;C;DI;RF14;12;6;6;2;;4;23,0219;;;21/03/2005;;;;
39374832;TERRITOIRE;24FO - IRS - 43 AV DE LA MARNE (MONTROUGE) - BPE 2 / POP JARDIN D ENFANT JULES GUESDES MONTROUGE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;04/07/2023;04/07/2023;C;OPT;C;DI;RF29;24;22;2;4;;5;676,1684;;;04/07/2023;;;;
4614442;HORS TERRITOIRE;IRS - RUE ROUGET DE L'ISLE/BPE INTEROUTE ISLE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;18/09/2007;18/09/2007;C;OPT;C;TR;RF19;48;36;12;4;;4;24,8776;;;18/09/2007;;;;
16702823;TERRITOIRE;IRS - 144FO - FT 1827 - 51 RUE JACQUES DUCLOS / FT 1759 - 170 RUE DE GENERAL LECLERC;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;06/12/2019;06/12/2019;C;OPT;C;LH;RF22;144;144;0;12;;4;1868,2017;;;06/12/2019;;;;
4594335;TERRITOIRE;IRS - 24FO - N-1/CH COLT CAA RAMEAU;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;30/01/2001;30/01/2001;C;OPT;C;DI;RF71;24;14;10;12;;5;248,7026;;;30/01/2001;;;;
4595811;TERRITOIRE;IRS - 36FO - WILSON_PRESSENCE IRS/P9306_PT2580;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;17/04/2003;17/04/2003;C;OPT;C;TR;RF141;36;8;28;6;;5;90,6191;;;17/04/2003;;;;
4598168;TERRITOIRE;IRS - 41 MEHUL/ANATOLE France;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;13/11/2008;13/11/2008;C;OPT;C;LH;RF40;144;85;59;12;;4;721,4377;;;13/11/2008;;;;
4597034;TERRITOIRE;IRS - PONT DE NEUILLY - AD;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;30/01/2001;30/01/2001;C;OPT;C;LH;RF40;144;110;34;12;;4;13,9286;;;30/01/2001;;;;
4597205;TERRITOIRE;IRS - FOD LTR5/GALERIE DDE PONT DE NEUILLY - VERS ESPLANADE - OPEX 0659;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;20/06/2003;20/06/2003;C;OPT;C;LH;RF56;144;131;13;12;;4;747,6788;;;20/06/2003;;;;
4594382;TERRITOIRE;IRS - 72FO - BAG VERS ARMOIRE DE RUE - AC;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;28/04/2004;28/04/2004;C;OPT;C;TR;RF16;72;40;32;6;;4;21,4336;;;28/04/2004;;;;
4596033;TERRITOIRE;IRS - RUE AUFFRET/41 RUE DE MEHUL;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;30/01/2001;30/01/2001;C;OPT;C;LH;RF56;144;78;66;12;;4;384,0900;;;30/01/2001;;;;
33287782;TERRITOIRE;IRS - 24 FO - RN3 - GARDE CHASSE / POP MAIRIE DES PAVILLONS-SOUS-BOIS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;17/08/2022;17/08/2022;C;OPT;C;DI;RF31;24;20;4;2;;5;1001,4008;;;17/08/2022;;;;
42362030;TERRITOIRE;IRS - 12FO - N-1 MEDIATHEQUE CHEVILLY LARUE / POP POLICE CHEVILLY-LARUE - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;12/12/2023;12/12/2023;C;OPT;C;DI;RF27;12;8;4;2;;5;151,8043;;;12/12/2023;;;;
42151457;TERRITOIRE;IRS - 12FO -BPI - N-1 POP PARKING AROBASE / FT 91 - AVENUE ARISTIDE BRIAND;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;06/12/2023;06/12/2023;C;OPT;C;DI;RF27;12;2;10;2;;5;30,8838;;;06/12/2023;;;;
33930977;TERRITOIRE;IRS - 36 FO - FT 1069 - 18 BD GALLIENI (GENNEVILLIERS)  / FT 370 - 34 AVENUE SANGNIER;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;15/06/2022;15/06/2022;C;OPT;C;TR;RF50;36;36;0;3;;4;608,2303;;;15/06/2022;;;;
17810277;TERRITOIRE;IRS - 144 FO - IRS - FT 581 - RUE AUBER / IRISE 534 - 51 RUE H. BARBUSSE IRISE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;23/03/2020;23/03/2020;C;OPT;C;LH;RF22;144;144;0;12;;4;728,2404;;;23/03/2020;;;;
4611471;TERRITOIRE;IRS - 84 RUE DU QUATRIEME ZOUAVE / 31 RUE THEOPHILE SUEUR;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;20/11/2006;20/11/2006;C;OPT;C;LH;RF56;144;85;59;12;;4;589,8657;;;20/11/2006;;;;
17192044;TERRITOIRE;IRS - 36 FO - RUE DES PIERRELAIS CHATILLON / FT 532 - 78 AV DE LA DIVISION LECLERC CHATILLON;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;27/01/2020;27/01/2020;C;OPT;C;TR;RF50;36;36;0;3;;4;1251,1157;;;27/01/2020;;;;
17195587;TERRITOIRE;IRS - 36 FO - RUE JEAN SAVAR (N-1 CAA Creteil) / FT 1043 - 24 RUE DU PETIT BOIS CRETEIL;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;27/01/2020;27/01/2020;C;OPT;C;TR;RF50;36;36;0;3;;4;712,4774;;;27/01/2020;;;;
29285224;TERRITOIRE;IRIS - 36FO - IRS - ANGLE GAULLE JONCS MARINS / IRS - FT 1459 - 118 AV DU MARECHAL-DE-L ATTRE-DE-TASSIGNY;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;31/01/2022;31/01/2022;C;OPT;C;TR;RF50;36;36;0;3;;4;611,5262;;;31/01/2022;;;;
4640986;TERRITOIRE;IRS - 12FO - BI NOGENT SUR MARNE (MAIRIE)/POP FTTS NOGENT SUR MARNE (MAIRIE) - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;31/01/2012;31/01/2012;C;OPT;C;DI;RF38;12;8;4;1;;4;9,0908;;;31/01/2012;;;;
36538661;TERRITOIRE;12 FO - IRIS - FT94 - CH SAT SECURISEE CAM06 / FT96 - CH SAT SECURISEE CAM05;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;06/02/2023;06/02/2023;C;OPT;C;DI;RF27;12;10;2;2;;5;10,0878;;;06/02/2023;;;;
4604374;TERRITOIRE;IRS - 144FO - BD NATIONAL/N-1 URA REUIL-1-2;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;08/01/2010;08/01/2010;C;OPT;C;LH;RF22;144;124;20;12;;4;292,9379;;;08/01/2010;;;;
22276290;TERRITOIRE;IRS - 24FO - FT1632 - 39 BOULEVARD PAUL VAILLANT COUTURIER / FT3107 - 1 PLACE JEAN JAURES;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;13/02/2021;13/02/2021;C;OPT;C;DI;RF29;24;20;4;4;;5;422,9689;;;13/02/2021;;;;
44891937;TERRITOIRE;IRS - 48 FO - FT 1248 - D128 - 59-51 AVENUE EDOUARD DEPREUX / ROBINSON PELLETAN;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;02/12/2019;02/12/2019;C;OPT;C;DI;RF20;48;48;0;8;;5;111,2077;;;02/12/2019;;;;
18065314;TERRITOIRE;IRS - 36 FO - 29 RUE ANATOLE FRANCE / FT 433 - 11B RUE DE LEON GAMBETTA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/04/2020;16/04/2020;C;OPT;C;TR;RF50;36;36;0;3;;4;734,5845;;;16/04/2020;;;;
43169717;TERRITOIRE;IRS - 12FO - N-1 LES PAVILLONS SOUS BOIS / RN3 - GARDE CHASSE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;02/02/2024;02/02/2024;C;OPT;C;DI;RF57;12;10;2;1;;4;335,5427;;;02/02/2024;;;;
4613273;TERRITOIRE;IRS  - COUTURIER_POINTET/NEXON_BORDES;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;24/10/2007;24/10/2007;C;OPT;C;TR;RF19;48;41;7;4;;4;593,4323;;;24/10/2007;;;;
4602559;TERRITOIRE;IRS - PK 83435 CHOISY/PK 85690 VILLENEUVE LE ROI;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;28/04/2004;28/04/2004;C;OPT;C;TR;RF23;72;25;47;6;;145;2430,7504;;;28/04/2004;;;;
4603944;TERRITOIRE;IRS - ADD 2 / BI- AP-HP - HOPITAL HENRI MONDOR;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;21/05/2004;21/05/2004;C;OPT;C;DI;RF15;24;12;12;4;;4;173,0568;;;21/05/2004;;;;
4609570;TERRITOIRE;IRS - 12FO - NEXON_BORDES/PRC MAISON DES PARENTS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/01/2008;16/01/2008;C;OPT;C;DI;RF111;12;8;4;1;;22;55,1058;;;16/01/2008;;;;
7134466;TERRITOIRE;IRS - 144FO - ANGLE BD GALLIENI/BD FRERES VOISIN / ANGLE BD FRERES VOISIN/RUE VICTOR HUGO;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;22/07/2013;22/07/2013;C;OPT;C;LH;RF22;144;116;28;12;;4;477,8385;;;22/07/2013;;;;
14988535;HORS TERRITOIRE;24FO - FT594 - ANGLE AV ANDRE ROUY- AV DE L'EUROPE / POP CENTRE ADMINISTRATIF VILLIERS SUR MARNE - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;24/12/2018;24/12/2018;C;OPT;C;DI;RF146;24;14;10;4;;5;485,5708;;;24/12/2018;;;;
34015457;TERRITOIRE;IRS - 72 FO - FT1374 - 294 GABRIEL PERI / FT1622 - 2 RUE DES GROS GRES;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;26/09/2022;26/09/2022;C;OPT;C;TR;RF28;72;72;0;6;;4;728,7917;;;26/09/2022;;;;
33186026;TERRITOIRE;IRS - 24FO - FT1272 - AVENUE JEAN MOULIN / FT1616 - RUE LAVOISIER;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;10/08/2022;10/08/2022;C;OPT;C;DI;RF29;24;23;1;6;;5;945,5439;;;10/08/2022;;;;
17201655;TERRITOIRE;IRS - 36 FO - FT 673 - 6 RUE PABLO NERUDA / FT 404 - 1 CLOS DES BENARDS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;28/01/2020;28/01/2020;C;OPT;C;TR;RF50;36;36;0;3;;4;1147,8558;;;28/01/2020;;;;
4920529;TERRITOIRE;144 FO - BAG IRS - BD PRESSENCE  - EX METROMEDIA (AUBERVILLIERS) - BPE1/BPE2;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;05/11/2012;05/11/2012;C;OPT;C;LH;RF22;144;81;63;12;;4;0,3044;;;05/11/2012;;;;
4614797;TERRITOIRE;IRS-12 RUE BOBILLOT/CENTRE NAUTIQUE MONTREUIL;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;03/11/2006;03/11/2006;C;OPT;C;DI;RF14;12;8;4;2;;4;215,2105;;;03/11/2006;;;;
4624837;TERRITOIRE;IRS - 72FO RUE F MAURIAC/ARCHIVES;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;19/01/2010;19/01/2010;C;OPT;C;TR;RF16;72;68;4;6;;4;417,2386;;;19/01/2010;;;;
4631502;TERRITOIRE;IRS - 24FO BI/POP HORTENSIAS (D39);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;24/07/2009;24/07/2009;C;OPT;C;DI;RF15;24;20;4;4;;4;24,0416;;;24/07/2009;;;;
4632261;TERRITOIRE;IRS - 24FO - BI/POP GS_P&M_CURIE (D36);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;22/07/2009;22/07/2009;C;OPT;C;DI;RF15;24;22;2;4;;4;17,4643;;;22/07/2009;;;;
11123653;HORS TERRITOIRE;IRS - 36FO - BI - 1 RUE DE LA CROIX MAHEUX / N-1 POP COMPAGNIE GENERALE DE SANTE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;22/02/2013;22/02/2013;C;OPT;C;TR;RF26;36;34;2;6;;4;14,5062;;;22/02/2013;;;;
29238838;TERRITOIRE;IRIS - 36 FO - IRS - 58 RUE PIERRE CURIE (PIERREFITTE SUR SEINE) / FT 320 - 39 AVENUE DU COLONEL ROL-TANGUY (STAINS);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;28/01/2022;28/01/2022;C;OPT;C;TR;RF50;36;36;0;3;;4;1569,0146;;;28/01/2022;;;;
4606920;TERRITOIRE;IRS - GALLERIE DE GAULLE/CRECHE ANNE DE GAULLE MONTROUGE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;03/08/2005;03/08/2005;C;OPT;C;DI;RF14;12;8;4;2;;4;179,5493;;;03/08/2005;;;;
6107090;HORS TERRITOIRE;IRS - 12 FO - BD DE L'OISE-RUE DES CHAUFFOURS/BD DE L'OISE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;10/04/2013;10/04/2013;C;OPT;C;DI;RF45;12;6;6;2;;4;252,1648;;;10/04/2013;;;;
11097628;HORS TERRITOIRE;IRS - 144 FO - BI 1 RUE EUGENE ET ARMAND PEUGEOT/18 RUE FRANCOIS JACOB;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;21/01/2014;21/01/2014;C;OPT;C;LH;RF22;144;144;0;12;;4;29,9628;;;21/01/2014;;;;
22414529;TERRITOIRE;IRS - 24FO -  FT1764 - 28 BD PAUL VAILLANT COUTURIER  / FT1736 - 39 R DES EPERNONS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;23/02/2021;23/02/2021;C;OPT;C;DI;RF29;24;22;2;4;;5;230,4911;;;23/02/2021;;;;
4609714;TERRITOIRE;IRS - 144FO - BD VERDUN/ANGLE JOFFRE MICHELET;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;01/02/2011;01/02/2011;C;OPT;C;LH;RF56;144;40;104;12;;4;386,5898;;;01/02/2011;;;;
15515024;TERRITOIRE;IRISE - 24FO - PRC CAMERA AU PIED DE C35 / ANGLE RUE DE PARIS - RUE DU COQ FRANCAIS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;07/08/2019;07/08/2019;C;OPT;C;DI;RF29;24;22;2;4;;5;7,2554;;;07/08/2019;;;;
7478997;HORS TERRITOIRE;IRS - 24FO - LD - PRC TELCITE NOISY CHAMPS / IRS - NEW RUE VAUGIRARD;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;07/11/2013;07/11/2013;C;OPT;C;DI;RF30;24;22;2;4;;4;32,3930;;;07/11/2013;;;;
4628066;TERRITOIRE;IRS - 12FO - N-1 RPA CACHIN/POP RPA CACHIN;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;20/03/2008;20/03/2008;C;OPT;C;DI;RF38;12;6;6;1;;4;45,3932;;;20/03/2008;;;;
4630360;TERRITOIRE;IRS - 72FO - GALILEE_VERSAILLES/N-1 ADD1 AUDIOPTIC CLAMART;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;10/03/2009;10/03/2009;C;OPT;C;TR;RF16;72;68;4;6;;4;612,1314;;;10/03/2009;;;;
10803924;HORS TERRITOIRE;IRS - 12 FO - N-1 POP AER HOLDING ERAGNY SUR OISE / FT994 - AVENUE DU GROS CHENE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;23/01/2017;23/01/2017;C;OPT;C;DI;RF37;12;11;1;2;;5;51,9713;;;23/01/2017;;;;
4638826;TERRITOIRE;IRS - 12 FO - BPI 2 RUE FONTENAY/POP FTTS - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;29/12/2011;29/12/2011;C;OPT;C;DI;RF14;12;10;2;2;;4;10,2956;;;29/12/2011;;;;
4608188;TERRITOIRE;IRS - ALBERT FRANCON/BLANDIN-CHATENAY;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;21/03/2005;21/03/2005;C;OPT;C;TR;RF19;48;12;36;4;;4;721,2281;;;21/03/2005;;;;
4607230;TERRITOIRE;IRS - 7 RUE BOILEAU/MONTROUGE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;03/10/2005;03/10/2005;C;OPT;C;TR;RF19;48;38;10;4;;4;177,8676;;;03/10/2005;;;;
5501347;HORS TERRITOIRE;IRS - 144FO BD DE L'OISE/10 BD DE L'OISE ( CERGY PONTOISE);;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;17/11/2011;17/11/2011;C;OPT;C;LH;RF40;144;48;96;12;;4;161,5316;;;17/11/2011;;;;
11655731;HORS TERRITOIRE;48FO BAGUETTE - MANCHON/BAIE LT PET TCT;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;28/07/2017;28/07/2017;C;OPT;C;TR;RF33;48;43;5;4;;5;4,9857;;;28/07/2017;;;;
4623343;HORS TERRITOIRE;IRS - 36FO - LD - 23 RUE DU PR VICTOR/BD. V. PAUCHET;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;29/11/2011;29/11/2011;C;OPT;C;TR;RF42;36;34;2;6;;4;239,1205;;;29/11/2011;;;;
9746706;HORS TERRITOIRE;IRS - 12 FO - POP OTI FRANCE SERVICES ( ST OUEN L AUMONE) / FT 2016 - IRS OTI FRANCE N-1 - AA;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;15/03/2016;15/03/2016;C;OPT;C;DI;RF27;12;11;1;2;;5;46,6927;;;15/03/2016;;;;
4608131;TERRITOIRE;IRS - AV DE LA REPUBLIQUE/RUE MARCELIN BERTHELOT MONTROUGE;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/11/2005;16/11/2005;C;OPT;C;DI;RF14;12;6;6;2;;4;249,1107;;;16/11/2005;;;;
4641302;TERRITOIRE;IRS - 144FO - 36 RUE KARMAN/CASANOVA_HUZARD;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;16/04/2012;16/04/2012;C;OPT;C;LH;RF40;144;51;93;12;;4;720,0809;;;16/04/2012;;;;
25134209;TERRITOIRE;IRS - 36 FO - IRS - BOULEVARD PIERRE BROSSOLETTE / IRS - FT 2569 - 27 RUE DES CHAMPS;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;06/08/2021;06/08/2021;C;OPT;C;TR;RF50;36;36;0;3;;4;799,5248;;;06/08/2021;;;;
4605729;HORS TERRITOIRE;IRS - CALAIS/VERS URA SARCELLES;;;SFR_COLL;DSP_MAJ_IRISE;;;OR21;OR1;OR21;CST;MCO;OK;01/01/2004;01/01/2004;C;OPT;C;TR;RF19;48;24;24;4;;4;2133,7156;;;01/01/2004;;;;
