dm_cd_code;dm_cm_code;dm_creadat;dm_majdate;dm_majsrc;dm_abddate;dm_abdsrc
436168;559352;;;;;
436169;559353;;;;;
436170;559353;;;;;
436171;559353;;;;;
436172;559353;;;;;
436173;559354;;;;;
436177;559358;;;;;
436178;559359;;;;;
436179;559360;;;;;
436180;559361;;;;;
436181;559362;;;;;
436450;559677;;;;;
436455;559680;;;;;
436456;559681;;;;;
436457;559682;;;;;
436458;559682;;;;;
436459;559682;;;;;
436460;559682;;;;;
3305346;563241;;;;;
437059;561307;;;;;
437079;559272;;;;;
437080;559272;;;;;
437081;559273;;;;;
437088;559274;;;;;
436198;559363;;;;;
436850;561259;;;;;
436851;561260;;;;;
436852;561261;;;;;
436853;561261;;;;;
436854;561263;;;;;
436855;561263;;;;;
436856;561264;;;;;
436857;561265;;;;;
436858;561267;;;;;
436859;561268;;;;;
436860;561268;;;;;
436861;561269;;;;;
436862;561270;;;;;
436863;561271;;;;;
436866;561273;;;;;
436867;561274;;;;;
436868;561276;;;;;
436869;561276;;;;;
436870;561277;;;;;
436874;559227;;;;;
436879;559234;;;;;
436882;559239;;;;;
436883;559239;;;;;
436884;559239;;;;;
437095;559276;;;;;
437096;559278;;;;;
437097;559278;;;;;
437098;559278;;;;;
437099;559279;;;;;
437100;559279;;;;;
437101;559280;;;;;
437102;559280;;;;;
437103;559281;;;;;
437104;559281;;;;;
437105;559282;;;;;
437106;559282;;;;;
437107;559283;;;;;
437108;559283;;;;;
437109;559284;;;;;
437126;559340;;;;;
437130;559341;;;;;
435301;560189;;;;;
435302;560190;;;;;
435303;560192;;;;;
435304;560193;;;;;
435305;560193;;;;;
435306;560195;;;;;
435307;560197;;;;;
435308;560197;;;;;
435309;560197;;;;;
435310;560199;;;;;
435311;560200;;;;;
435312;562961;;;;;
435313;562962;;;;;
435314;562964;;;;;
435315;562965;;;;;
435316;562967;;;;;
435317;562968;;;;;
435318;562969;;;;;
435319;562969;;;;;
436208;560894;;;;;
436209;560895;;;;;
436210;560896;;;;;
436211;560897;;;;;
436889;559245;;;;;
436890;559245;;;;;
436891;559246;;;;;
436892;559246;;;;;
436893;559247;;;;;
436898;559252;;;;;
436899;559252;;;;;
436900;559252;;;;;
436901;559253;;;;;
436902;559255;;;;;
436903;559257;;;;;
436905;559260;;;;;
436906;559260;;;;;
436907;559261;;;;;
436908;559261;;;;;
436915;559263;;;;;
436916;559264;;;;;
436917;559265;;;;;
436918;559266;;;;;
436919;559266;;;;;
436920;559267;;;;;
436921;559267;;;;;
436922;559268;;;;;
439499;563413;;;;;
439497;563409;;;;;
439498;563411;;;;;
439501;563016;;;;;
439502;563016;;;;;
439503;563017;;;;;
439504;563017;;;;;
439505;563018;;;;;
439506;563019;;;;;
439507;563020;;;;;
439508;563022;;;;;
439509;563022;;;;;
439515;563025;;;;;
439516;563025;;;;;
439517;563025;;;;;
439518;563027;;;;;
439519;563028;;;;;
439520;563028;;;;;
439521;563028;;;;;
439522;563029;;;;;
439523;563029;;;;;
439524;563029;;;;;
439526;563032;;;;;
437736;564533;;;;;
437737;564533;;;;;
437738;564534;;;;;
437739;564534;;;;;
437740;564535;;;;;
437741;564536;;;;;
437742;564536;;;;;
437743;564538;;;;;
437744;564539;;;;;
437745;564539;;;;;
437746;564540;;;;;
437747;564540;;;;;
437748;564541;;;;;
437749;564541;;;;;
437750;564541;;;;;
437751;564542;;;;;
437752;564542;;;;;
437754;559529;;;;;
437755;559529;;;;;
437756;559530;;;;;
437757;590321;;;;;
437758;590376;;;;;
437759;590375;;;;;
437760;559533;;;;;
437761;559533;;;;;
437762;559534;;;;;
438357;559689;;;;;
438358;559689;;;;;
438737;559750;;;;;
438738;559750;;;;;
439318;563386;;;;;
439319;563386;;;;;
439320;563386;;;;;
439316;563383;;;;;
439317;563385;;;;;
439321;563386;;;;;
437764;559537;;;;;
437765;559538;;;;;
437766;563180;;;;;
437767;563180;;;;;
437768;563180;;;;;
437769;563180;;;;;
437771;563182;;;;;
437773;563184;;;;;
437965;563208;;;;;
437966;563209;;;;;
437969;563212;;;;;
437970;563212;;;;;
437971;563212;;;;;
437972;563212;;;;;
437973;563213;;;;;
437974;563213;;;;;
437975;563213;;;;;
437976;563213;;;;;
437977;563214;;;;;
437978;563214;;;;;
437979;563214;;;;;
438739;559751;;;;;
438740;559751;;;;;
438742;559754;;;;;
438743;559754;;;;;
438744;559754;;;;;
438745;559755;;;;;
438746;559755;;;;;
438747;559756;;;;;
438748;559756;;;;;
438750;559759;;;;;
439322;563386;;;;;
439323;563387;;;;;
439324;563387;;;;;
439325;563387;;;;;
439327;563390;;;;;
439328;563392;;;;;
439329;563394;;;;;
439330;563395;;;;;
439332;563399;;;;;
439333;563400;;;;;
439334;563401;;;;;
439335;563402;;;;;
439336;563402;;;;;
439337;563403;;;;;
439338;563405;;;;;
439339;563405;;;;;
439340;563405;;;;;
433102;560663;;;;;
439593;561351;;;;;
439594;561354;;;;;
439595;561356;;;;;
439596;561358;;;;;
439598;561360;;;;;
439600;561364;;;;;
439601;561364;;;;;
439602;561365;;;;;
439603;561365;;;;;
439604;561365;;;;;
439605;561366;;;;;
439606;561367;;;;;
439607;561367;;;;;
439608;561368;;;;;
439609;561368;;;;;
439610;561369;;;;;
439617;561375;;;;;
438471;564272;;;;;
438472;564273;;;;;
438473;564274;;;;;
438474;564274;;;;;
439100;564657;;;;;
439101;563348;;;;;
439619;561378;;;;;
439620;561378;;;;;
439621;561379;;;;;
438109;561512;;;;;
438110;561513;;;;;
438111;561514;;;;;
438104;561507;;;;;
438105;561508;;;;;
438108;561511;;;;;
438112;561514;;;;;
438516;564576;;;;;
438517;564577;;;;;
438518;564577;;;;;
438519;564577;;;;;
438520;564577;;;;;
438509;564575;;;;;
438510;564575;;;;;
438511;564575;;;;;
438512;564575;;;;;
438513;564576;;;;;
438514;564576;;;;;
438515;564576;;;;;
438521;564578;;;;;
438522;564578;;;;;
439107;563350;;;;;
439108;563351;;;;;
439109;563351;;;;;
439110;563351;;;;;
439111;563351;;;;;
439112;563352;;;;;
439113;563353;;;;;
440039;561540;;;;;
440006;561528;;;;;
440007;561529;;;;;
440008;561530;;;;;
440009;561531;;;;;
440011;561533;;;;;
440012;561533;;;;;
440013;561533;;;;;
440014;561533;;;;;
440019;561535;;;;;
440020;561536;;;;;
440022;561538;;;;;
440023;561539;;;;;
440040;561540;;;;;
438122;561516;;;;;
438523;564578;;;;;
438524;564578;;;;;
438538;559714;;;;;
438539;559714;;;;;
438540;559714;;;;;
438541;559715;;;;;
438542;559715;;;;;
438543;559716;;;;;
438544;559716;;;;;
438545;590299;;;;;
438546;590824;;;;;
438547;590823;;;;;
438548;591044;;;;;
438549;591043;;;;;
438550;590377;;;;;
438551;559717;;;;;
438552;559717;;;;;
438553;559718;;;;;
438554;559718;;;;;
438555;559719;;;;;
438556;559719;;;;;
438557;559720;;;;;
438558;559720;;;;;
438567;559735;;;;;
438568;559735;;;;;
438569;559736;;;;;
438570;559736;;;;;
439114;563353;;;;;
439115;563353;;;;;
439116;563353;;;;;
439117;563354;;;;;
439118;563354;;;;;
439119;563354;;;;;
439120;563354;;;;;
439123;563357;;;;;
439124;563357;;;;;
439125;563357;;;;;
439126;563357;;;;;
439127;563359;;;;;
439130;563362;;;;;
439131;563362;;;;;
439132;563362;;;;;
439133;563362;;;;;
439137;563366;;;;;
439140;563369;;;;;
439809;562814;;;;;
439791;562803;;;;;
439800;562805;;;;;
439801;562806;;;;;
439804;562811;;;;;
439805;562812;;;;;
439806;562812;;;;;
439807;562813;;;;;
439808;562814;;;;;
439810;562816;;;;;
437883;564408;;;;;
437884;564408;;;;;
438571;559736;;;;;
438572;559738;;;;;
438573;559738;;;;;
438574;559738;;;;;
438575;559740;;;;;
438576;559741;;;;;
438577;559742;;;;;
438578;559742;;;;;
438579;559743;;;;;
438580;559743;;;;;
438581;559744;;;;;
438582;559744;;;;;
438583;559745;;;;;
438585;559749;;;;;
439886;563274;;;;;
439887;563276;;;;;
439888;563277;;;;;
439889;563279;;;;;
437885;564410;;;;;
437886;564411;;;;;
437887;564411;;;;;
437888;564412;;;;;
437889;564412;;;;;
437890;564413;;;;;
437891;564414;;;;;
437893;564418;;;;;
437894;564420;;;;;
437895;564422;;;;;
437896;564423;;;;;
437897;564424;;;;;
437898;564424;;;;;
437899;564426;;;;;
437900;564426;;;;;
437901;564427;;;;;
437902;564428;;;;;
437903;564428;;;;;
437909;564438;;;;;
437914;561504;;;;;
438648;564295;;;;;
438650;564299;;;;;
438654;564304;;;;;
438655;564304;;;;;
438656;564306;;;;;
438657;564306;;;;;
438658;564306;;;;;
438659;564308;;;;;
438662;564313;;;;;
438663;564313;;;;;
438664;564314;;;;;
438665;564314;;;;;
438666;590822;;;;;
439992;562854;;;;;
439993;562856;;;;;
437956;563202;;;;;
437931;563191;;;;;
437933;563193;;;;;
437934;563193;;;;;
437935;563193;;;;;
437936;563193;;;;;
437937;563194;;;;;
437938;563195;;;;;
437939;563195;;;;;
437940;563195;;;;;
437941;563195;;;;;
437942;563196;;;;;
437943;563196;;;;;
437944;563196;;;;;
437945;563196;;;;;
437946;563196;;;;;
437947;563196;;;;;
437948;563197;;;;;
437949;563197;;;;;
437950;563197;;;;;
437951;563197;;;;;
437952;563198;;;;;
437953;563199;;;;;
437954;563200;;;;;
437955;563201;;;;;
437957;563203;;;;;
438667;590821;;;;;
438668;564316;;;;;
438683;564325;;;;;
438684;564334;;;;;
438685;564335;;;;;
438686;564336;;;;;
439241;562889;;;;;
439242;562890;;;;;
439243;562890;;;;;
439244;562891;;;;;
439245;562891;;;;;
439246;562892;;;;;
439247;562894;;;;;
439248;562896;;;;;
439249;562897;;;;;
439250;562899;;;;;
439251;562900;;;;;
439811;562816;;;;;
439812;562816;;;;;
439813;562817;;;;;
439814;562817;;;;;
439815;562817;;;;;
439816;562818;;;;;
439817;562820;;;;;
439818;562822;;;;;
439819;562824;;;;;
439820;562826;;;;;
439821;562828;;;;;
439822;562829;;;;;
439823;562829;;;;;
439824;562830;;;;;
439825;562832;;;;;
439826;562833;;;;;
439827;562834;;;;;
439828;562835;;;;;
439829;562835;;;;;
439832;562839;;;;;
439836;562843;;;;;
439837;562845;;;;;
439838;562847;;;;;
439839;562848;;;;;
439840;562850;;;;;
439841;562852;;;;;
439842;561666;;;;;
439843;561666;;;;;
439844;561666;;;;;
439845;561666;;;;;
439846;561667;;;;;
439847;561667;;;;;
439848;561667;;;;;
437959;563205;;;;;
437961;563207;;;;;
437962;563207;;;;;
437963;563207;;;;;
437964;563207;;;;;
438359;559690;;;;;
438360;559690;;;;;
438361;559691;;;;;
438362;559691;;;;;
438363;559691;;;;;
438364;559692;;;;;
438365;559692;;;;;
438366;559693;;;;;
438367;559693;;;;;
438368;559694;;;;;
438369;559695;;;;;
438370;559695;;;;;
438371;559696;;;;;
438372;559696;;;;;
438373;559697;;;;;
438374;559697;;;;;
438375;559698;;;;;
438376;559698;;;;;
438377;559699;;;;;
438378;559699;;;;;
438379;559699;;;;;
438708;564590;;;;;
438709;564592;;;;;
438710;564593;;;;;
438711;564593;;;;;
439252;562901;;;;;
439253;562902;;;;;
439254;562904;;;;;
439255;562904;;;;;
439256;562905;;;;;
439257;562905;;;;;
439258;562905;;;;;
439260;562907;;;;;
439268;562909;;;;;
439269;562909;;;;;
439270;562909;;;;;
439271;562910;;;;;
439272;562910;;;;;
439273;562910;;;;;
439274;562910;;;;;
439275;562910;;;;;
439276;562911;;;;;
439277;562911;;;;;
439278;562911;;;;;
440256;563338;;;;;
440261;563341;;;;;
440269;563347;;;;;
440270;563347;;;;;
440271;563348;;;;;
440272;563348;;;;;
438447;564248;;;;;
438448;564248;;;;;
438449;564248;;;;;
438460;564261;;;;;
438461;564263;;;;;
438462;564263;;;;;
438463;564264;;;;;
439077;562881;;;;;
439078;562882;;;;;
439045;562865;;;;;
439046;562866;;;;;
439047;562866;;;;;
439048;562867;;;;;
439049;562868;;;;;
439050;562869;;;;;
439051;562870;;;;;
439052;562871;;;;;
439053;562871;;;;;
439054;562872;;;;;
439055;562873;;;;;
439056;562874;;;;;
439057;562875;;;;;
439058;562875;;;;;
439059;562875;;;;;
439060;562875;;;;;
439061;562875;;;;;
439062;562875;;;;;
439063;562876;;;;;
439064;562877;;;;;
439065;562878;;;;;
439066;562879;;;;;
439067;562879;;;;;
439068;562879;;;;;
439069;562879;;;;;
439070;562880;;;;;
439071;562880;;;;;
439072;562880;;;;;
439073;562880;;;;;
439074;562881;;;;;
439075;562881;;;;;
439076;562881;;;;;
439279;562912;;;;;
439280;562912;;;;;
439281;562912;;;;;
439282;562913;;;;;
439283;562913;;;;;
439284;562913;;;;;
439290;562916;;;;;
439291;563369;;;;;
439292;563369;;;;;
439293;563369;;;;;
439294;563370;;;;;
439295;563370;;;;;
439296;563370;;;;;
439297;563370;;;;;
439298;563371;;;;;
439299;563371;;;;;
439300;563371;;;;;
439301;563371;;;;;
439303;563373;;;;;
439305;563375;;;;;
439306;563375;;;;;
439307;563375;;;;;
439308;563375;;;;;
439309;563375;;;;;
439310;563376;;;;;
440003;561526;;;;;
440004;561527;;;;;
440005;561527;;;;;
438470;564272;;;;;
438123;561517;;;;;
438124;561517;;;;;
438125;561518;;;;;
438126;561519;;;;;
438128;560189;;;;;
438129;563216;;;;;
438130;563218;;;;;
438131;563220;;;;;
438132;563220;;;;;
438133;563220;;;;;
439084;562884;;;;;
439085;562884;;;;;
439086;562885;;;;;
439087;562886;;;;;
439088;562886;;;;;
439089;562886;;;;;
439090;562888;;;;;
439311;563377;;;;;
439312;563378;;;;;
439313;563378;;;;;
439314;563379;;;;;
439315;563381;;;;;
439622;561380;;;;;
439623;561381;;;;;
439626;561384;;;;;
439627;561386;;;;;
439628;562799;;;;;
439629;562800;;;;;
439630;562800;;;;;
439633;562802;;;;;
439634;562802;;;;;
439635;562802;;;;;
439636;562802;;;;;
439637;562802;;;;;
439638;562802;;;;;
439639;562803;;;;;
439640;562803;;;;;
439647;561643;;;;;
439650;561646;;;;;
439651;561646;;;;;
439652;561647;;;;;
439653;561647;;;;;
439654;561647;;;;;
439655;561647;;;;;
439656;561648;;;;;
439849;561667;;;;;
439850;561668;;;;;
439851;561668;;;;;
439852;561668;;;;;
439853;561668;;;;;
439854;561669;;;;;
439855;561669;;;;;
439856;561669;;;;;
439857;561669;;;;;
439859;561671;;;;;
439860;561672;;;;;
439861;561673;;;;;
439862;561675;;;;;
439863;561675;;;;;
439864;561676;;;;;
439865;561677;;;;;
439866;561677;;;;;
439867;561679;;;;;
439868;561679;;;;;
439869;561680;;;;;
439870;563266;;;;;
439871;563266;;;;;
439872;563266;;;;;
439873;563267;;;;;
439874;563267;;;;;
439875;563269;;;;;
439876;563270;;;;;
439877;563270;;;;;
439878;563271;;;;;
439879;563271;;;;;
439880;563272;;;;;
439881;563272;;;;;
439882;563272;;;;;
439883;563272;;;;;
439884;563272;;;;;
439885;563272;;;;;
438156;563233;;;;;
438157;563233;;;;;
438158;563234;;;;;
438159;563234;;;;;
438160;563235;;;;;
438161;563235;;;;;
438162;563236;;;;;
438163;563237;;;;;
438164;563237;;;;;
438166;563240;;;;;
438168;563243;;;;;
438169;563243;;;;;
438170;563244;;;;;
438171;563244;;;;;
438172;563245;;;;;
438173;563246;;;;;
438174;563246;;;;;
438175;563246;;;;;
438176;563246;;;;;
438177;563246;;;;;
438178;563246;;;;;
438839;564336;;;;;
438842;564339;;;;;
438843;564341;;;;;
438845;564344;;;;;
438846;564344;;;;;
438847;564345;;;;;
438848;564345;;;;;
438849;564346;;;;;
439657;561648;;;;;
439658;561648;;;;;
439659;561648;;;;;
439660;561649;;;;;
439661;561649;;;;;
439662;561649;;;;;
439663;561649;;;;;
439664;561649;;;;;
439665;561650;;;;;
439666;561650;;;;;
439667;561650;;;;;
439668;561650;;;;;
439673;561652;;;;;
439674;561653;;;;;
439675;561654;;;;;
439676;561655;;;;;
439678;561657;;;;;
439679;561658;;;;;
439680;561659;;;;;
439681;561660;;;;;
439682;561661;;;;;
439683;561661;;;;;
439684;561661;;;;;
439685;561661;;;;;
439686;561662;;;;;
439687;561663;;;;;
439688;561664;;;;;
439689;561665;;;;;
439690;561665;;;;;
438869;562857;;;;;
438870;562858;;;;;
438871;562859;;;;;
438872;562859;;;;;
438873;562859;;;;;
438874;562859;;;;;
438875;562860;;;;;
438876;562860;;;;;
438877;562860;;;;;
438878;562860;;;;;
438879;562861;;;;;
438880;562861;;;;;
438881;562861;;;;;
438882;562861;;;;;
438883;562862;;;;;
438884;562862;;;;;
438885;562863;;;;;
438886;562863;;;;;
438887;562863;;;;;
438888;562863;;;;;
438901;564613;;;;;
438902;564613;;;;;
438903;564614;;;;;
438904;564614;;;;;
438914;564626;;;;;
438915;564626;;;;;
438916;564627;;;;;
438917;564629;;;;;
438918;564630;;;;;
438919;564630;;;;;
439441;562918;;;;;
439442;562918;;;;;
439443;562918;;;;;
439444;562919;;;;;
439445;562919;;;;;
439446;562921;;;;;
439447;562923;;;;;
439448;562925;;;;;
439450;562928;;;;;
439451;562930;;;;;
439452;562930;;;;;
439455;562933;;;;;
439456;562933;;;;;
439457;562933;;;;;
439458;562933;;;;;
437669;556309;;;;;
437672;556312;;;;;
437677;560202;;;;;
437679;562777;;;;;
437681;562780;;;;;
437682;562782;;;;;
437684;562786;;;;;
437685;562788;;;;;
437688;562793;;;;;
438279;559398;;;;;
438280;559399;;;;;
438281;590295;;;;;
438282;590921;;;;;
438283;590920;;;;;
438284;559401;;;;;
438285;559401;;;;;
438286;559401;;;;;
438287;559402;;;;;
438288;559404;;;;;
438289;559406;;;;;
438291;559409;;;;;
438292;559411;;;;;
438293;559412;;;;;
438294;559412;;;;;
438295;559413;;;;;
438296;559413;;;;;
438297;559414;;;;;
438298;559414;;;;;
438299;559415;;;;;
438300;559417;;;;;
439459;562933;;;;;
439460;562934;;;;;
439461;562936;;;;;
439462;562938;;;;;
439465;562942;;;;;
439466;562944;;;;;
439467;562944;;;;;
439470;562948;;;;;
439471;562950;;;;;
439474;562954;;;;;
439475;562955;;;;;
439477;562959;;;;;
439478;564544;;;;;
439479;564546;;;;;
439480;564547;;;;;
439481;564549;;;;;
439491;563406;;;;;
439492;563406;;;;;
439493;563408;;;;;
439494;563408;;;;;
439495;563409;;;;;
439496;563409;;;;;
437698;564385;;;;;
437699;564387;;;;;
437700;564389;;;;;
437701;564389;;;;;
437702;564389;;;;;
438302;559419;;;;;
438303;559419;;;;;
438304;559420;;;;;
438305;559420;;;;;
438309;559430;;;;;
438310;559430;;;;;
438311;559431;;;;;
438312;559431;;;;;
438313;559432;;;;;
438314;559432;;;;;
438317;564560;;;;;
438320;564563;;;;;
438321;564564;;;;;
438322;564564;;;;;
438323;564564;;;;;
438324;564564;;;;;
438325;564564;;;;;
438326;564565;;;;;
438327;564565;;;;;
438328;564565;;;;;
438329;564565;;;;;
441450;559377;;;;;
441451;559377;;;;;
441452;559378;;;;;
441453;559380;;;;;
441454;559380;;;;;
441455;559380;;;;;
441456;559380;;;;;
441457;559380;;;;;
441458;559381;;;;;
441459;559381;;;;;
441460;559381;;;;;
441461;559382;;;;;
441462;559382;;;;;
441463;559383;;;;;
441464;559383;;;;;
441465;559383;;;;;
441466;559383;;;;;
441470;559386;;;;;
441471;559387;;;;;
441472;559387;;;;;
441473;559388;;;;;
441474;559388;;;;;
441475;559389;;;;;
441482;559390;;;;;
441488;559391;;;;;
441495;559392;;;;;
441497;559396;;;;;
441498;559397;;;;;
441499;559397;;;;;
440191;561540;;;;;
440192;561540;;;;;
440193;561541;;;;;
440194;561541;;;;;
440209;561543;;;;;
440210;561543;;;;;
440211;561545;;;;;
440212;561546;;;;;
440213;561547;;;;;
440214;561549;;;;;
440215;561550;;;;;
440216;561550;;;;;
440217;561550;;;;;
440218;561551;;;;;
440219;561551;;;;;
440222;561555;;;;;
440223;561557;;;;;
440224;561559;;;;;
440225;561561;;;;;
440226;561563;;;;;
440227;561564;;;;;
440228;561564;;;;;
440229;561565;;;;;
440230;561567;;;;;
440231;561568;;;;;
440232;561568;;;;;
440234;561571;;;;;
440235;561573;;;;;
440239;561579;;;;;
440240;561579;;;;;
440620;561639;;;;;
440621;561641;;;;;
440623;561643;;;;;
440895;559478;;;;;
440896;559478;;;;;
440897;559479;;;;;
440898;559479;;;;;
440899;559480;;;;;
440900;559480;;;;;
440901;559481;;;;;
457708;586503;;;;;
457709;586503;;;;;
653811;724244;;;;;
440902;559481;;;;;
440915;559492;;;;;
440916;559492;;;;;
440917;559493;;;;;
440918;559494;;;;;
440919;559494;;;;;
440925;559497;;;;;
440926;559497;;;;;
440927;559497;;;;;
440928;559499;;;;;
440929;559499;;;;;
440930;559500;;;;;
440931;559500;;;;;
440932;559500;;;;;
440935;559502;;;;;
440936;559502;;;;;
440937;559503;;;;;
440938;559503;;;;;
440939;559504;;;;;
440940;559504;;;;;
440951;578398;;;;;
441423;564231;;;;;
441424;564232;;;;;
441425;564233;;;;;
441426;564234;;;;;
441061;564355;;;;;
441062;564355;;;;;
441063;564356;;;;;
441064;564357;;;;;
441066;564359;;;;;
441067;564360;;;;;
441068;564361;;;;;
441100;559521;;;;;
441101;559521;;;;;
441102;559522;;;;;
441992;570096;;;;;
441993;570097;;;;;
440395;561581;;;;;
440396;561582;;;;;
440397;561583;;;;;
440398;561583;;;;;
440399;561584;;;;;
440400;561586;;;;;
440401;561586;;;;;
440402;561587;;;;;
440403;561587;;;;;
440404;561587;;;;;
440405;561589;;;;;
440406;561591;;;;;
440407;561593;;;;;
440408;561593;;;;;
440409;561593;;;;;
440410;561594;;;;;
440411;561594;;;;;
440413;561597;;;;;
440414;561598;;;;;
440418;561603;;;;;
440424;561607;;;;;
440425;561607;;;;;
440426;561608;;;;;
440427;561609;;;;;
440428;561609;;;;;
440429;561611;;;;;
440430;561612;;;;;
440431;561612;;;;;
440432;561614;;;;;
440433;561614;;;;;
440434;561615;;;;;
440436;561618;;;;;
441103;559522;;;;;
441104;559522;;;;;
441105;559523;;;;;
441106;559523;;;;;
441107;590429;;;;;
441108;590428;;;;;
441109;590429;;;;;
441110;590428;;;;;
441111;559524;;;;;
441112;559524;;;;;
441113;559525;;;;;
441120;561052;;;;;
441121;561053;;;;;
441125;561057;;;;;
441126;561057;;;;;
441127;561058;;;;;
441128;561058;;;;;
441129;561059;;;;;
441130;561061;;;;;
441131;561063;;;;;
441132;561064;;;;;
441133;561066;;;;;
441134;561068;;;;;
441135;564659;;;;;
441136;564660;;;;;
441137;564661;;;;;
441138;564662;;;;;
441139;564663;;;;;
441140;564664;;;;;
441141;564665;;;;;
441142;564666;;;;;
441143;564667;;;;;
441144;564667;;;;;
441145;564667;;;;;
440437;561619;;;;;
440438;561620;;;;;
440439;561622;;;;;
440441;561624;;;;;
440442;561626;;;;;
440444;561629;;;;;
3188867;558748;;;;;
3191103;564208;;;;;
3191101;564208;;;;;
440507;559432;;;;;
440508;559433;;;;;
440509;559433;;;;;
440512;559436;;;;;
440513;559437;;;;;
440514;559438;;;;;
440515;559439;;;;;
440516;559440;;;;;
441146;564667;;;;;
440517;559443;;;;;
440518;559443;;;;;
440519;559443;;;;;
440520;559443;;;;;
440521;559443;;;;;
440522;559443;;;;;
440523;559443;;;;;
440524;559443;;;;;
440525;559444;;;;;
440526;559444;;;;;
440527;559444;;;;;
440528;559444;;;;;
440537;559451;;;;;
440538;559452;;;;;
440545;559457;;;;;
441251;564371;;;;;
441252;564371;;;;;
441253;564371;;;;;
441254;564372;;;;;
441270;559364;;;;;
440596;561629;;;;;
440597;561629;;;;;
440599;561633;;;;;
440600;561635;;;;;
440601;561637;;;;;
441277;559365;;;;;
441283;559366;;;;;
441284;559368;;;;;
441286;559370;;;;;
441287;559371;;;;;
441288;559373;;;;;
441296;559375;;;;;
441297;559376;;;;;
441298;559376;;;;;
441299;564668;;;;;
441300;564668;;;;;
441301;564668;;;;;
441302;564668;;;;;
441311;564671;;;;;
441312;564672;;;;;
441313;564672;;;;;
441314;564672;;;;;
3287418;562726;;;;;
3289660;562412;;;;;
441315;564672;;;;;
441318;564675;;;;;
441319;564675;;;;;
