ps_code;ps_numero;ps_1;ps_2;ps_cs_code;ps_ti_code;ps_type;ps_fonct;ps_etat;ps_preaff;ps_comment;ps_creadat;ps_majdate;ps_majsrc;ps_abddate;ps_abdsrc
PS000000121130;10;FO000000172425;FO000000172569;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121131;11;FO000000172426;FO000000172570;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121132;0;FO000000172427;FO000000172571;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121133;1;FO000000172428;FO000000172572;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121134;2;FO000000172429;FO000000172573;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121135;3;FO000000172430;FO000000172574;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121136;4;FO000000172431;FO000000172575;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121137;5;FO000000172432;FO000000172576;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121138;6;FO000000172433;FO000000172577;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121139;7;FO000000172434;FO000000172578;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121140;8;FO000000172435;FO000000172579;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121141;9;FO000000172436;FO000000172580;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121142;10;FO000000172437;FO000000172581;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121143;11;FO000000172438;FO000000172582;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121144;0;FO000000172439;FO000000172583;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121145;1;FO000000172440;FO000000172584;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121146;2;FO000000172441;FO000000172585;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121147;3;FO000000172442;FO000000172586;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121148;4;FO000000172443;FO000000172587;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121149;5;FO000000172444;FO000000172588;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121150;6;FO000000172445;FO000000172589;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121151;7;FO000000172446;FO000000172590;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121152;8;FO000000172447;FO000000172591;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121153;9;FO000000172448;FO000000172592;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121154;10;FO000000172449;FO000000172593;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121155;11;FO000000172450;FO000000172594;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121156;0;FO000000172451;FO000000172595;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121157;1;FO000000172452;FO000000172596;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121158;2;FO000000172453;FO000000172597;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121159;3;FO000000172454;FO000000172598;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121160;4;FO000000172455;FO000000172599;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121161;5;FO000000172456;FO000000172600;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121162;6;FO000000172457;FO000000172601;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121163;7;FO000000172458;FO000000172602;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121164;8;FO000000172459;FO000000172603;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121165;9;FO000000172460;FO000000172604;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121166;10;FO000000172461;FO000000172605;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121167;11;FO000000172462;FO000000172606;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121168;0;FO000000172463;FO000000172607;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121169;1;FO000000172464;FO000000172608;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121170;2;FO000000172465;FO000000172609;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121171;3;FO000000172466;FO000000172610;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121172;4;FO000000172467;FO000000172611;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121173;5;FO000000172468;FO000000172612;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121174;6;FO000000172469;FO000000172613;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121175;7;FO000000172470;FO000000172614;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121176;8;FO000000172471;FO000000172615;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121177;9;FO000000172472;FO000000172616;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121178;10;FO000000172473;FO000000172617;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121179;11;FO000000172474;FO000000172618;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121180;0;FO000000172475;FO000000172619;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121181;1;FO000000172476;FO000000172620;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121182;2;FO000000172477;FO000000172621;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121183;3;FO000000172478;FO000000172622;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121184;4;FO000000172479;FO000000172623;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121185;5;FO000000172480;FO000000172624;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121186;6;FO000000172481;FO000000172625;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121187;7;FO000000172482;FO000000172626;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121188;8;FO000000172483;FO000000172627;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121189;9;FO000000172484;FO000000172628;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121190;10;FO000000172485;FO000000172629;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121191;11;FO000000172486;FO000000172630;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121192;0;FO000000172487;FO000000172631;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121193;1;FO000000172488;FO000000172632;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121194;2;FO000000172489;FO000000172633;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121195;3;FO000000172490;FO000000172634;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121196;4;FO000000172491;FO000000172635;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121197;5;FO000000172492;FO000000172636;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121198;6;FO000000172493;FO000000172637;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121199;7;FO000000172494;FO000000172638;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121200;8;FO000000172495;FO000000172639;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121201;9;FO000000172496;FO000000172640;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121202;10;FO000000172497;FO000000172641;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121203;11;FO000000172498;FO000000172642;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121204;0;FO000000172499;FO000000172643;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121205;1;FO000000172500;FO000000172644;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121206;2;FO000000172501;FO000000172645;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121207;3;FO000000172502;FO000000172646;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121208;4;FO000000172503;FO000000172647;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121209;5;FO000000172504;FO000000172648;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121210;6;FO000000172505;FO000000172649;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121211;7;FO000000172506;FO000000172650;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121212;8;FO000000172507;FO000000172651;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121213;9;FO000000172508;FO000000172652;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121214;10;FO000000172509;FO000000172653;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121215;11;FO000000172510;FO000000172654;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121216;0;FO000000172511;FO000000172655;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121217;1;FO000000172512;FO000000172656;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121218;2;FO000000172513;FO000000172657;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121219;3;FO000000172514;FO000000172658;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121220;4;FO000000172515;FO000000172659;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121221;5;FO000000172516;FO000000172660;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121222;6;FO000000172517;FO000000172661;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121223;7;FO000000172518;FO000000172662;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121224;8;FO000000172519;FO000000172663;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121225;9;FO000000172520;FO000000172664;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121226;10;FO000000172521;FO000000172665;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121227;11;FO000000172522;FO000000172666;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121262;57;FO000000172699;FO000000143407;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121280;63;FO000000172717;FO000000143425;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121281;64;FO000000172718;FO000000143426;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121350;13;FO000000172787;FO000000143495;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121351;14;FO000000172788;FO000000143496;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121352;15;FO000000172789;FO000000143497;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121353;16;FO000000172790;FO000000143498;;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121372;1;FO000000172811;FO000000114737;2362068;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121374;2;FO000000172812;FO000000114738;2362068;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121376;3;FO000000172813;FO000000114739;2362068;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121378;4;FO000000172814;FO000000114740;2362068;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121380;5;FO000000172815;FO000000114741;2362068;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121382;6;FO000000172816;FO000000114742;2362068;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121384;7;FO000000172817;FO000000114743;2362068;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121386;8;FO000000172818;FO000000114744;2362068;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121388;9;FO000000172819;FO000000114745;2362068;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121390;10;FO000000172820;FO000000114746;2362068;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121392;11;FO000000172821;FO000000114747;2362068;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121394;12;FO000000172822;FO000000114748;2362068;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121396;109;FO000000172823;FO000000219830;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121397;110;FO000000172824;FO000000219831;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121398;111;FO000000172825;FO000000219832;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121399;112;FO000000172826;FO000000219833;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121400;113;FO000000172827;FO000000219834;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121401;114;FO000000172828;FO000000219835;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121402;115;FO000000172829;FO000000219836;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121403;116;FO000000172830;FO000000219837;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121404;117;FO000000172831;FO000000219838;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121405;118;FO000000172832;FO000000219839;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121406;119;FO000000172833;FO000000219840;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121407;120;FO000000172834;FO000000219841;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121408;121;FO000000172835;FO000000219842;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121409;122;FO000000172836;FO000000219843;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121410;123;FO000000172837;FO000000219844;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121411;124;FO000000172838;FO000000219845;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121412;125;FO000000172839;FO000000219846;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121413;126;FO000000172840;FO000000219847;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121414;127;FO000000172841;FO000000219848;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121415;128;FO000000172842;FO000000219849;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121416;129;FO000000172843;FO000000219850;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121417;130;FO000000172844;FO000000219851;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121418;131;FO000000172845;FO000000219852;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121419;132;FO000000172846;FO000000219853;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121420;13;FO000000172847;FO000000219854;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121421;14;FO000000172848;FO000000219855;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121422;15;FO000000172849;FO000000219856;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121423;16;FO000000172850;FO000000219857;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121424;17;FO000000172851;FO000000219858;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121425;18;FO000000172852;FO000000219859;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121426;19;FO000000172853;FO000000219860;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121427;20;FO000000172854;FO000000219861;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121428;21;FO000000172855;FO000000219862;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121429;22;FO000000172856;FO000000219863;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121430;23;FO000000172857;FO000000219864;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121431;24;FO000000172858;FO000000219865;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121432;133;FO000000172859;FO000000219866;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121433;134;FO000000172860;FO000000219867;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121434;135;FO000000172861;FO000000219868;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121435;136;FO000000172862;FO000000219869;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121436;137;FO000000172863;FO000000219870;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121437;138;FO000000172864;FO000000219871;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121438;139;FO000000172865;FO000000219872;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121439;140;FO000000172866;FO000000219873;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121440;141;FO000000172867;FO000000219874;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121441;142;FO000000172868;FO000000219875;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121442;143;FO000000172869;FO000000219876;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121443;144;FO000000172870;FO000000219877;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121444;25;FO000000172871;FO000000219878;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121445;26;FO000000172872;FO000000219879;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121446;27;FO000000172873;FO000000219880;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121447;28;FO000000172874;FO000000219881;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121448;29;FO000000172875;FO000000219882;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121449;30;FO000000172876;FO000000219883;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121450;31;FO000000172877;FO000000219884;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121451;32;FO000000172878;FO000000219885;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121452;33;FO000000172879;FO000000219886;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121453;34;FO000000172880;FO000000219887;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121454;35;FO000000172881;FO000000219888;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121455;36;FO000000172882;FO000000219889;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121456;37;FO000000172883;FO000000219890;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121457;38;FO000000172884;FO000000219891;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121458;39;FO000000172885;FO000000219892;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121459;40;FO000000172886;FO000000219893;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121460;41;FO000000172887;FO000000219894;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121461;42;FO000000172888;FO000000219895;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121462;43;FO000000172889;FO000000219896;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121463;44;FO000000172890;FO000000219897;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121464;45;FO000000172891;FO000000219898;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121465;46;FO000000172892;FO000000219899;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121466;47;FO000000172893;FO000000219900;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121467;48;FO000000172894;FO000000219901;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121468;49;FO000000172895;FO000000219902;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121469;50;FO000000172896;FO000000219903;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121470;51;FO000000172897;FO000000219904;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121471;52;FO000000172898;FO000000219905;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121472;53;FO000000172899;FO000000219906;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121473;54;FO000000172900;FO000000219907;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121474;55;FO000000172901;FO000000219908;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121475;56;FO000000172902;FO000000219909;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121476;57;FO000000172903;FO000000219910;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121477;58;FO000000172904;FO000000219911;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121478;59;FO000000172905;FO000000219912;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121479;60;FO000000172906;FO000000219913;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121480;61;FO000000172907;FO000000219914;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121481;62;FO000000172908;FO000000219915;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121482;63;FO000000172909;FO000000219916;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121483;64;FO000000172910;FO000000219917;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121484;65;FO000000172911;FO000000219918;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121485;66;FO000000172912;FO000000219919;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121486;67;FO000000172913;FO000000219920;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121487;68;FO000000172914;FO000000219921;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121488;69;FO000000172915;FO000000219922;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121489;70;FO000000172916;FO000000219923;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121490;71;FO000000172917;FO000000219924;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121491;72;FO000000172918;FO000000219925;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121492;73;FO000000172919;FO000000219926;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121493;74;FO000000172920;FO000000219927;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121494;75;FO000000172921;FO000000219928;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121495;76;FO000000172922;FO000000219929;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121496;77;FO000000172923;FO000000219930;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121497;78;FO000000172924;FO000000219931;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121498;79;FO000000172925;FO000000219932;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121499;80;FO000000172926;FO000000219933;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121500;81;FO000000172927;FO000000219934;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121501;82;FO000000172928;FO000000219935;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121502;83;FO000000172929;FO000000219936;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121503;84;FO000000172930;FO000000219937;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121504;85;FO000000172931;FO000000219938;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121505;86;FO000000172932;FO000000219939;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121506;87;FO000000172933;FO000000219940;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121507;88;FO000000172934;FO000000219941;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121508;89;FO000000172935;FO000000219942;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121509;90;FO000000172936;FO000000219943;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121510;91;FO000000172937;FO000000219944;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121511;92;FO000000172938;FO000000219945;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121512;93;FO000000172939;FO000000219946;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121513;94;FO000000172940;FO000000219947;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121514;95;FO000000172941;FO000000219948;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121515;96;FO000000172942;FO000000219949;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121516;97;FO000000172943;FO000000219950;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121517;98;FO000000172944;FO000000219951;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121518;99;FO000000172945;FO000000219952;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121519;100;FO000000172946;FO000000219953;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121520;101;FO000000172947;FO000000219954;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121521;102;FO000000172948;FO000000219955;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121522;103;FO000000172949;FO000000219956;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121523;104;FO000000172950;FO000000219957;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121524;105;FO000000172951;FO000000219958;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121525;106;FO000000172952;FO000000219959;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121526;107;FO000000172953;FO000000219960;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121527;108;FO000000172954;FO000000219961;3511382;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121674;7;FO000000173099;FO000000052353;1839194;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121676;8;FO000000173100;FO000000052354;1839194;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121678;3;FO000000173101;FO000000222400;3521090;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121679;4;FO000000173102;FO000000222401;3521090;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121680;5;FO000000173103;FO000000222402;3521090;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121681;6;FO000000173104;FO000000222403;3521090;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121682;7;FO000000173105;FO000000222404;3521090;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121683;8;FO000000173106;FO000000222405;3521090;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121684;9;FO000000173107;FO000000222406;3521090;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121685;10;FO000000173108;FO000000222407;3521090;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121686;11;FO000000173109;FO000000222408;3521090;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121687;12;FO000000173110;FO000000222409;3521090;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121688;1;FO000000173111;FO000000222410;3522907;;SFU;EP;;;;05/07/2023 00:00;;;;
PS000000121689;2;FO000000173112;FO000000222411;3522907;;SFU;EP;;;;05/07/2023 00:00;;;;
